Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
48;0;166;CANS ET CEVENNES;; C;0521;;;00168;B224;;LA FAJASSE;110938;C;BT - Taillis simples;16837;P - Propriétaire;PBBK7V;U26921662;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 166 C0521
48;0;166;CANS ET CEVENNES;162; D;0086;;;01041;C043;;LAS TAILLADES;128520;C;BT - Taillis simples;12048;P - Propriétaire;PBBK63;U26886530;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 162 D0086
48;0;166;CANS ET CEVENNES;162; D;0001;;;01037;C039;;LAS SAILLADES;23210;D;BT - Taillis simples;284;P - Propriétaire;PBBK6M;U26904896;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 162 D0001
48;0;166;CANS ET CEVENNES;162; D;0085;;;01041;C043;;LAS TAILLADES;25750;D;BT - Taillis simples;18508;P - Propriétaire;PBBK62;U26886424;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 162 D0085
48;0;166;CANS ET CEVENNES;162; D;0002;;;01037;C039;;LAS SAILLADES;27730;D;BT - Taillis simples;340;P - Propriétaire;PBBK6N;U26906769;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 162 D0002
48;0;166;CANS ET CEVENNES;; B;0479;;;00581;B726;;ROUVILLIES;35116;D;BT - Taillis simples;10534;P - Propriétaire;PBBK7N;U26899465;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 166 B0479
48;0;166;CANS ET CEVENNES;; C;0522;;;00168;B224;;LA FAJASSE;85896;D;BT - Taillis simples;27098;P - Propriétaire;PBBK7W;U26922046;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 166 C0522
48;0;166;CANS ET CEVENNES;; C;0521;;;00168;B224;;LA FAJASSE;110938;D;BT - Taillis simples;2500;P - Propriétaire;PBBK7V;U26921662;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 166 C0521
48;0;166;CANS ET CEVENNES;162; D;0086;;;01041;C043;;LAS TAILLADES;128520;D;BT - Taillis simples;92376;P - Propriétaire;PBBK63;U26886530;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 162 D0086
48;0;166;CANS ET CEVENNES;162; D;0001;;;01037;C039;;LAS SAILLADES;23210;E;BT - Taillis simples;5717;P - Propriétaire;PBBK6M;U26904896;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 162 D0001
48;0;166;CANS ET CEVENNES;162; D;0002;;;01037;C039;;LAS SAILLADES;27730;E;BT - Taillis simples;6831;P - Propriétaire;PBBK6N;U26906769;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 162 D0002
48;0;166;CANS ET CEVENNES;; C;0522;;;00168;B224;;LA FAJASSE;85896;E;BT - Taillis simples;6640;P - Propriétaire;PBBK7W;U26922046;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 166 C0522
48;0;166;CANS ET CEVENNES;; C;0521;;;00168;B224;;LA FAJASSE;110938;E;BT - Taillis simples;2850;P - Propriétaire;PBBK7V;U26921662;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 166 C0521
48;0;166;CANS ET CEVENNES;162; D;0001;;;01037;C039;;LAS SAILLADES;23210;F;BT - Taillis simples;5381;P - Propriétaire;PBBK6M;U26904896;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 162 D0001
48;0;166;CANS ET CEVENNES;162; D;0002;;;01037;C039;;LAS SAILLADES;27730;F;BT - Taillis simples;6429;P - Propriétaire;PBBK6N;U26906769;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 162 D0002
48;0;166;CANS ET CEVENNES;; C;0522;;;00168;B224;;LA FAJASSE;85896;F;BT - Taillis simples;1800;P - Propriétaire;PBBK7W;U26922046;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 166 C0522
48;0;166;CANS ET CEVENNES;; C;0521;;;00168;B224;;LA FAJASSE;110938;F;BT - Taillis simples;4790;P - Propriétaire;PBBK7V;U26921662;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 166 C0521
48;0;166;CANS ET CEVENNES;162; D;0001;;;01037;C039;;LAS SAILLADES;23210;G;BT - Taillis simples;6237;P - Propriétaire;PBBK6M;U26904896;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 162 D0001
48;0;166;CANS ET CEVENNES;162; D;0002;;;01037;C039;;LAS SAILLADES;27730;G;BT - Taillis simples;7451;P - Propriétaire;PBBK6N;U26906769;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 162 D0002
48;0;166;CANS ET CEVENNES;; C;0522;;;00168;B224;;LA FAJASSE;85896;G;BT - Taillis simples;6778;P - Propriétaire;PBBK7W;U26922046;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 166 C0522
48;0;166;CANS ET CEVENNES;162; A;1591;;;01232;C234;;L OUSTAL;1231;J;P - Prés;655;P - Propriétaire;PBCCHP;200056851;4 - Commune;7210;COM;COMMUNE DE CANS ET CEVENNES
48;0;166;CANS ET CEVENNES;; B;1166;;;00123;B156;;LA COUMBO;1474;J;P - Prés;974;P - Propriétaire;PBBMT3;433338399;0 - Personnes morales non remarquables ;6599;SC;SCI LA BARRAQUE DE CARLEQUE
48;0;166;CANS ET CEVENNES;162; A;0031;;;00796;B797;;L ADRECH;1960;J;L - Landes;980;P - Propriétaire;PBBJWB;184800050;4 - Commune;7385;EPA;PARC NATIONAL DES CEVENNES
