Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
47;0;310;TONNEINS;;AD;0844;;;00490;0575;RUE;JEAN NICOT;969;;AB - Terrains à bâtir;969;P - Propriétaire;PBCN3P;891685885;0 - Personnes morales non remarquables ;6540;SCI;SCI MVGE
47;0;310;TONNEINS;;ZV;0076;;;00367;B432;;UNET;980;;S - Sols;980;P - Propriétaire;PBBPK9;214703100;4 - Commune;7210;COM;COMMUNE DE TONNEINS
47;0;310;TONNEINS;;AE;0125;0016;;01102;1733;BD;FRANCOIS MITTERRAND;990;;S - Sols;990;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
47;0;310;TONNEINS;;AE;0125;0016;;01102;1733;BD;FRANCOIS MITTERRAND;990;;S - Sols;990;Z - Gestion d’un bien de l’État ;PBBP7N;U26200245;1 - État ;7113;ETAT;ETAT MINISTERE DE L'ECONOMIE ET DES FINANCES
47;0;310;TONNEINS;;AM;0548;0008;;00567;1090;RUE;SAINTE CROIX;995;;S - Sols;995;P - Propriétaire;PBCD6H;403611213;0 - Personnes morales non remarquables ;9230;ASS;ASSOCIATION DIOCESAINE D AGEN
47;0;310;TONNEINS;;AH;0048;;;00312;B354;;REBONBON;995;;L - Landes;995;P - Propriétaire;PBBPK9;214703100;4 - Commune;7210;COM;COMMUNE DE TONNEINS
47;0;310;TONNEINS;;AH;0731;;;00384;B453;;GARDES EST;1000;;T - Terre;1000;P - Propriétaire;P9970V;780111860;5 - Office HLM;5546;SA;AXENTIA
47;0;310;TONNEINS;; L;0052;0012;;01113;1745;RUE;JEAN PANNO;1000;;S - Sols;1000;P - Propriétaire;PBBPK9;214703100;4 - Commune;7210;COM;COMMUNE DE TONNEINS
47;0;310;TONNEINS;; L;0054;0014;;01113;1745;RUE;JEAN PANNO;1000;;S - Sols;1000;P - Propriétaire;PBB972;443127295;0 - Personnes morales non remarquables ;6540;SCI;LAGRAVIERE
47;0;310;TONNEINS;;AB;0026;;;00382;B451;;ZONE INDUSTRIELLE;1000;;CH - Chemins de fer, Canaux de Navigation;1000;P - Propriétaire;PBBP9X;782199038;0 - Personnes morales non remarquables ;5710;SAS;SOCIETE INDUSTRIELLE DE CONSTRUCTION HABITAT
