Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
24;0;559;TURSAC;;AN;0036;0397;;00218;0930;RTE;DE LA VALLEE;1910;;S - Sols;1910;P - Propriétaire;PBCNC9;382479210;0 - Personnes morales non remarquables ;6540;SCI;DES EYMARIES
24;0;559;TURSAC;;AI;0122;;;00096;B097;;LAYOTTE;1913;;L - Landes;1913;P - Propriétaire;PBCB7X;332399930;0 - Personnes morales non remarquables ;6539;STE;LA CABORNE
24;0;559;TURSAC;;AE;0361;;;00160;B162;;LA COMBE DE LA PLANTE;1930;;T - Terre;1930;P - Propriétaire;PBC5V4;881846125;0 - Personnes morales non remarquables ;6540;SCI;ALIANTZA
24;0;559;TURSAC;;AS;0039;;;00110;B111;;LE PELOU;1930;;BT - Taillis simples;1930;P - Propriétaire;PBDFF4;935287243;0 - Personnes morales non remarquables ;6540;SCI;DOMAINE DU PELOU
24;0;559;TURSAC;;AL;0078;;;00111;B112;;LE PETIT MARZAC;1930;;L - Landes;1930;P - Propriétaire;PBCWV5;817797202;0 - Personnes morales non remarquables ;5499;SARL;SARL LA MADELEINE GRAND SITE
24;0;559;TURSAC;;AM;0059;;;00040;B040;;LE CIMETIERE;1948;;VI - Vignes;1948;P - Propriétaire;PBCMSS;212405591;4 - Commune;7210;COM;COMMUNE DE TURSAC
24;0;559;TURSAC;;AV;0117;;;00083;B083;;GRAVILLOU;1986;;BT - Taillis simples;1986;P - Propriétaire;PBC4NB;843663717;0 - Personnes morales non remarquables ;6540;SCI;SCI DU CHATEAU DE MARZAC
24;0;559;TURSAC;;AV;0045;;;00102;B103;;MARZAC;2000;;P - Prés;2000;P - Propriétaire;PBC4NB;843663717;0 - Personnes morales non remarquables ;6540;SCI;SCI DU CHATEAU DE MARZAC
24;0;559;TURSAC;;AS;0065;;;00010;B010;;LA BEUNE;2003;;L - Landes;2003;P - Propriétaire;PBC5Q2;388575961;0 - Personnes morales non remarquables ;9220;ASS;CONSERVATOIRE D'ESPACES NATURELS DE NOUVELLE-AQUITAINE
24;0;559;TURSAC;;AS;0019;;;00110;B111;;LE PELOU;2010;;L - Landes;2010;P - Propriétaire;PBDFF4;935287243;0 - Personnes morales non remarquables ;6540;SCI;DOMAINE DU PELOU
24;0;559;TURSAC;;AT;0238;;;00013;B013;;LE BOIS DE LIVEYRE;2032;;BT - Taillis simples;2032;P - Propriétaire;PBC4NB;843663717;0 - Personnes morales non remarquables ;6540;SCI;SCI DU CHATEAU DE MARZAC
24;0;559;TURSAC;;AO;0147;;;00065;B065;;FOMPEYRINE;2037;;BT - Taillis simples;2037;P - Propriétaire;PBB9L4;U24468595;0 - Personnes morales non remarquables ;9900;AUPM;ASS NOTRE DAME DE FONTPEYRINE
24;0;559;TURSAC;;AE;0318;;;00020;B020;;BOULOU HAUT;2040;;P - Prés;2040;P - Propriétaire;PBCGTW;449425925;0 - Personnes morales non remarquables ;6540;SCI;LE BOULOU
24;0;559;TURSAC;;AN;0228;;;00124;B125;;REIGNAC;2058;;BT - Taillis simples;2058;P - Propriétaire;PBC8XN;340447259;0 - Personnes morales non remarquables ;6541;SCI;DE LA FORET DE REIGNAC
24;0;559;TURSAC;;AT;0078;;;00159;B160;;VIREGAL;2069;;BT - Taillis simples;2069;P - Propriétaire;PBCHJ8;444051064;2 - Région;6540;SCI;TARA
24;0;559;TURSAC;;AS;0026;;;00110;B111;;LE PELOU;2070;;P - Prés;2070;P - Propriétaire;PBDFF4;935287243;0 - Personnes morales non remarquables ;6540;SCI;DOMAINE DU PELOU
24;0;559;TURSAC;;AB;0048;;;00039;B039;;CHEZ TAMBOUR;2086;;BT - Taillis simples;2086;P - Propriétaire;PBCRT3;790626345;0 - Personnes morales non remarquables ;6540;SCI;MONRIBOT
24;0;559;TURSAC;;AN;0166;;;00073;B073;;LA FORET;2090;;S - Sols;2090;P - Propriétaire;PBC8XN;340447259;0 - Personnes morales non remarquables ;6541;SCI;DE LA FORET DE REIGNAC
24;0;559;TURSAC;;AI;0117;;;00096;B097;;LAYOTTE;2114;;BT - Taillis simples;2114;P - Propriétaire;PBCB7X;332399930;0 - Personnes morales non remarquables ;6539;STE;LA CABORNE
24;0;559;TURSAC;;AS;0022;0012;;00203;0660;CHE;DU PELOU;2130;;S - Sols;2130;P - Propriétaire;PBDFF4;935287243;0 - Personnes morales non remarquables ;6540;SCI;DOMAINE DU PELOU
24;0;559;TURSAC;;AT;0232;;;00044;B044;;LE COMBAL;2145;;P - Prés;2145;P - Propriétaire;PBC4NB;843663717;0 - Personnes morales non remarquables ;6540;SCI;SCI DU CHATEAU DE MARZAC
24;0;559;TURSAC;;AD;0022;;;00062;B062;;LES EYLOUX;2160;;P - Prés;2160;P - Propriétaire;PBC98V;902722883;0 - Personnes morales non remarquables ;5710;SAS;OSTARA
24;0;559;TURSAC;;AL;0071;;;00111;B112;;LE PETIT MARZAC;2160;;BT - Taillis simples;2160;P - Propriétaire;PBCWV5;817797202;0 - Personnes morales non remarquables ;5499;SARL;SARL LA MADELEINE GRAND SITE
24;0;559;TURSAC;;AL;0130;;;00111;B112;;LE PETIT MARZAC;2270;;BT - Taillis simples;2270;P - Propriétaire;PBCWV5;817797202;0 - Personnes morales non remarquables ;5499;SARL;SARL LA MADELEINE GRAND SITE
24;0;559;TURSAC;;AL;0052;2464;;00199;0560;RTE;DE LA MADELEINE;2270;;S - Sols;2270;P - Propriétaire;PBCC2F;U25295243;0 - Personnes morales non remarquables ;9900;AUPM;SOCIETE PETIT MARZAC LIMITED
24;0;559;TURSAC;;AN;0037;;;00124;B125;;REIGNAC;2280;;BT - Taillis simples;2280;P - Propriétaire;PBCNC9;382479210;0 - Personnes morales non remarquables ;6540;SCI;DES EYMARIES
24;0;559;TURSAC;;AL;0008;;;00019;B019;;BOULOU BAS;2280;;BT - Taillis simples;2280;P - Propriétaire;PBCWV5;817797202;0 - Personnes morales non remarquables ;5499;SARL;SARL LA MADELEINE GRAND SITE
24;0;559;TURSAC;;AL;0070;;;00111;B112;;LE PETIT MARZAC;2290;;L - Landes;2290;P - Propriétaire;PBCWV5;817797202;0 - Personnes morales non remarquables ;5499;SARL;SARL LA MADELEINE GRAND SITE
24;0;559;TURSAC;;AL;0122;;;00019;B019;;BOULOU BAS;2313;;P - Prés;2313;P - Propriétaire;PBCGTW;449425925;0 - Personnes morales non remarquables ;6540;SCI;LE BOULOU
24;0;559;TURSAC;;AV;0044;;;00102;B103;;MARZAC;2330;;BT - Taillis simples;2330;P - Propriétaire;PBC4NB;843663717;0 - Personnes morales non remarquables ;6540;SCI;SCI DU CHATEAU DE MARZAC
24;0;559;TURSAC;;AB;0199;;;00087;B087;;INTAMNIES;2340;;BT - Taillis simples;2340;P - Propriétaire;PBC5Q2;388575961;0 - Personnes morales non remarquables ;9220;ASS;CONSERVATOIRE D'ESPACES NATURELS DE NOUVELLE-AQUITAINE
24;0;559;TURSAC;;AN;0012;;;00132;B133;;SUR LES ROCHERS;2350;;BR - Futaies résineuses;2350;P - Propriétaire;PBCBSM;321815201;0 - Personnes morales non remarquables ;5499;SARL;VEZERE ANIMATION TOURISME
