Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
59;0;650;WATTRELOS;;AS;0166;0011;;00297;1420;RUE;JEAN VANHUYSSE;241;;S - Sols;241;P - Propriétaire;PBH842;475680815;5 - Office HLM;5699;SA;VILOGIA SOCIETE ANONYME D'HLM
59;0;650;WATTRELOS;;AZ;0575;0041;;00368;1740;RUE;MA CAMPAGNE;241;;S - Sols;241;P - Propriétaire;PBH842;475680815;5 - Office HLM;5699;SA;VILOGIA SOCIETE ANONYME D'HLM
59;0;650;WATTRELOS;;CR;0251;;;00481;2310;RUE;RACINE;242;;S - Sols;242;P - Propriétaire;PBDJM8;225900018;3 - Département ;7220;DEPT;DEPARTEMENT DU NORD
59;0;650;WATTRELOS;;BX;0139;0257;;00309;1454;RUE;JULES GUESDE RGE DELCROIX;242;;S - Sols;242;P - Propriétaire;PBKPRC;884621467;0 - Personnes morales non remarquables ;6540;SCI;SCI OVDR INVEST
59;0;650;WATTRELOS;;AZ;0908;0004;;00041;0080;RUE;AMPERE;242;;S - Sols;242;P - Propriétaire;PBH842;475680815;5 - Office HLM;5699;SA;VILOGIA SOCIETE ANONYME D'HLM
59;0;650;WATTRELOS;;AS;0164;0015;;00297;1420;RUE;JEAN VANHUYSSE;242;;S - Sols;242;P - Propriétaire;PBH842;475680815;5 - Office HLM;5699;SA;VILOGIA SOCIETE ANONYME D'HLM
59;0;650;WATTRELOS;;AI;0130;0013;;00437;2120;RUE;PAUL CEZANNE;242;;S - Sols;242;P - Propriétaire;PBH842;475680815;5 - Office HLM;5699;SA;VILOGIA SOCIETE ANONYME D'HLM
59;0;650;WATTRELOS;;AL;0380;0061;;00499;2410;RUE;ROMAIN ROLLAND;242;;S - Sols;242;P - Propriétaire;PBH842;475680815;5 - Office HLM;5699;SA;VILOGIA SOCIETE ANONYME D'HLM
59;0;650;WATTRELOS;;BD;0540;0012;;00305;1450;RLE;JONVILLE;243;;S - Sols;243;G - Gérant, mandataire, gestionnaire;PBH842;475680815;5 - Office HLM;5699;SA;VILOGIA SOCIETE ANONYME D'HLM
59;0;650;WATTRELOS;;AN;0037;0060;;00084;0350;ALL;BOSSUET;243;;S - Sols;243;P - Propriétaire;PBH842;475680815;5 - Office HLM;5699;SA;VILOGIA SOCIETE ANONYME D'HLM
59;0;650;WATTRELOS;;AS;0336;0119;;00143;0650;RUE;DU COMMANDANT BOSSUT;243;;S - Sols;243;P - Propriétaire;PBH842;475680815;5 - Office HLM;5699;SA;VILOGIA SOCIETE ANONYME D'HLM
59;0;650;WATTRELOS;;AI;0483;0012;;00489;2360;RUE;RICHARD WAGNER;243;;S - Sols;243;P - Propriétaire;PBH842;475680815;5 - Office HLM;5699;SA;VILOGIA SOCIETE ANONYME D'HLM
59;0;650;WATTRELOS;;AI;0327;0021;;00555;2700;RUE;DE L UNION;244;;S - Sols;244;P - Propriétaire;PBHZHH;750181000;0 - Personnes morales non remarquables ;6540;SCI;DU SAPIN VERT
59;0;650;WATTRELOS;;BO;0009;0018;;00285;1345;PL;JEAN DELVAINQUIERE;244;;S - Sols;244;P - Propriétaire;PBK68X;910190354;0 - Personnes morales non remarquables ;6540;SCI;FABY
59;0;650;WATTRELOS;;BC;0739;0040;;00201;0960;RUE;FERDINAND BUISSON;244;;S - Sols;244;P - Propriétaire;PBJG3V;803185909;0 - Personnes morales non remarquables ;6540;SCI;F-BUISSON
59;0;650;WATTRELOS;;CD;1123;;;00090;0375;RUE;BOURDALOUE;244;;AG - Terrains d’agrément;244;P - Propriétaire;PBJLG5;245900410;9 - Établissements publics ou organismes associés;7344;MET;METROPOLE EUROPEENNE DE LILLE
59;0;650;WATTRELOS;;AV;0567;0076;;00491;2380;RUE;DU RIVAGE;244;;S - Sols;244;P - Propriétaire;PBJKDW;803352954;0 - Personnes morales non remarquables ;6540;SCI;SCI ERRAMI
59;0;650;WATTRELOS;;BI;0523;;;00407;1970;RUE;DE MOUSCRON;244;;S - Sols;244;P - Propriétaire;PBH842;475680815;5 - Office HLM;5699;SA;VILOGIA SOCIETE ANONYME D'HLM
59;0;650;WATTRELOS;;BI;0528;;;00407;1970;RUE;DE MOUSCRON;244;;S - Sols;244;P - Propriétaire;PBH842;475680815;5 - Office HLM;5699;SA;VILOGIA SOCIETE ANONYME D'HLM
59;0;650;WATTRELOS;;CN;0575;;;00459;2245;AV;PIERRE DE COUBERTIN;245;;AG - Terrains d’agrément;245;P - Propriétaire;PBBBFL;215906504;4 - Commune;7210;COM;COMMUNE DE WATTRELOS
59;0;650;WATTRELOS;;BS;0163;;;00407;1970;RUE;DE MOUSCRON;245;;S - Sols;245;P - Propriétaire;PBJLG5;245900410;9 - Établissements publics ou organismes associés;7344;MET;METROPOLE EUROPEENNE DE LILLE
59;0;650;WATTRELOS;;AP;0666;0150;;00430;2110;RUE;DES PATRIOTES;245;;S - Sols;245;P - Propriétaire;PBJLG5;245900410;9 - Établissements publics ou organismes associés;7344;MET;METROPOLE EUROPEENNE DE LILLE
