Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
52;0;504;VARENNES-SUR-AMANCE;;ZH;0021;;;00044;B044;;CHAMP GALEAU;46190;B;E - Eaux;23385;P - Propriétaire;PBB432;215203589;4 - Commune;7210;COM;COMMUNE DE VARENNES SUR AMANCE
52;0;504;VARENNES-SUR-AMANCE;; D;0345;;;00194;B194;;LES RESERVES;50760;B;S - Sols;12;P - Propriétaire;PBB432;215203589;4 - Commune;7210;COM;COMMUNE DE VARENNES SUR AMANCE
52;0;504;VARENNES-SUR-AMANCE;;ZC;0147;;;00094;B094;;FONTAINE AUX VERNES;42179;C;T - Terre;10868;P - Propriétaire;PBB4FN;451795066;0 - Personnes morales non remarquables ;6534;GFA;GROUPEMENT FONCIER AGRICOLE SAINT JULIEN
52;0;504;VARENNES-SUR-AMANCE;;ZH;0068;;;00044;B044;;CHAMP GALEAU;1090;J;P - Prés;545;P - Propriétaire;PBB432;215203589;4 - Commune;7210;COM;COMMUNE DE VARENNES SUR AMANCE
52;0;504;VARENNES-SUR-AMANCE;;ZC;0146;;;00094;B094;;FONTAINE AUX VERNES;11060;J;T - Terre;8560;P - Propriétaire;PBB4FN;451795066;0 - Personnes morales non remarquables ;6534;GFA;GROUPEMENT FONCIER AGRICOLE SAINT JULIEN
52;0;504;VARENNES-SUR-AMANCE;; D;0331;;;00199;B199;;LA SOUEVRE;12086;J;BP - Peupleraies;4500;P - Propriétaire;PBBWHF;215204157;4 - Commune;7210;COM;COMMUNE DE CHAMPIGNY SOUS VARENNES
52;0;504;VARENNES-SUR-AMANCE;; D;0327;;;00199;B199;;LA SOUEVRE;18052;J;BP - Peupleraies;1500;P - Propriétaire;PBBWHF;215204157;4 - Commune;7210;COM;COMMUNE DE CHAMPIGNY SOUS VARENNES
52;0;504;VARENNES-SUR-AMANCE;; D;0326;;;00199;B199;;LA SOUEVRE;20048;J;BP - Peupleraies;1500;P - Propriétaire;PBBWHF;215204157;4 - Commune;7210;COM;COMMUNE DE CHAMPIGNY SOUS VARENNES
52;0;504;VARENNES-SUR-AMANCE;; D;0321;;;00199;B199;;LA SOUEVRE;20225;J;BP - Peupleraies;2000;P - Propriétaire;PBBWHF;215204157;4 - Commune;7210;COM;COMMUNE DE CHAMPIGNY SOUS VARENNES
52;0;504;VARENNES-SUR-AMANCE;; D;0318;;;00199;B199;;LA SOUEVRE;21922;J;BP - Peupleraies;8000;P - Propriétaire;PBBWHF;215204157;4 - Commune;7210;COM;COMMUNE DE CHAMPIGNY SOUS VARENNES
