Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
19;0;265;TARNAC;;AZ;0038;;;00118;B118;;LESPINAT;23860;C;BR - Futaies résineuses;16555;P - Propriétaire;PBB6ST;538247255;0 - Personnes morales non remarquables ;6536;GFO;GROUPEMENT FORESTIER DE MILLEVACHES GRAND BILLOUX
19;0;265;TARNAC;;AR;0045;;;00213;B213;;PUY LAGRANGE;145410;C;PC - Pacages ou Pâtis;32365;P - Propriétaire;PBBF32;U26105553;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 265 AR0045
19;0;265;TARNAC;;AR;0045;;;00213;B213;;PUY LAGRANGE;145410;D;PC - Pacages ou Pâtis;14023;P - Propriétaire;PBBF32;U26105553;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 265 AR0045
19;0;265;TARNAC;;AR;0045;;;00213;B213;;PUY LAGRANGE;145410;E;PC - Pacages ou Pâtis;31326;P - Propriétaire;PBBF32;U26105553;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 265 AR0045
19;0;265;TARNAC;;AR;0045;;;00213;B213;;PUY LAGRANGE;145410;F;PC - Pacages ou Pâtis;18070;P - Propriétaire;PBBF32;U26105553;0 - Personnes morales non remarquables ;9900;AUPM;PROPRIETAIRES DU BND 265 AR0045
19;0;265;TARNAC;;AI;0058;;;00033;B033;;LA CHAPELLE;1870;J;P - Prés;1370;P - Propriétaire;PBBHJK;387796998;0 - Personnes morales non remarquables ;6534;GFA;CLOUP
19;0;265;TARNAC;;AB;0129;0002;;00010;B010;;LES BOIS DE TARNAC;2395;J;P - Prés;1895;P - Propriétaire;PBBBMX;211926506;4 - Commune;7210;COM;COMMUNE DE TARNAC
19;0;265;TARNAC;; F;0513;;;00099;B099;;L INCLOSE OUEST;3250;J;L - Landes;2250;P - Propriétaire;PBBBMX;211926506;4 - Commune;7210;COM;COMMUNE DE TARNAC
19;0;265;TARNAC;; G;0480;;;00105;B105;;LACOMBE;3340;J;PC - Pacages ou Pâtis;2240;P - Propriétaire;PBBK46;U25843810;4 - Commune;7313;COLL;SECTION DE LACOMBE
19;0;265;TARNAC;;AC;0138;;;00142;B142;;LA NOAILLE;4619;J;BT - Taillis simples;1619;P - Propriétaire;PBBBMX;211926506;4 - Commune;7210;COM;COMMUNE DE TARNAC
19;0;265;TARNAC;; F;0524;;;00209;B209;;PUY LA MEIZE;5450;J;BR - Futaies résineuses;2950;P - Propriétaire;PBCB59;832134654;0 - Personnes morales non remarquables ;6536;GFO;GROUPEMENT FORESTIER DEDALE
19;0;265;TARNAC;;BI;0018;;;00125;B125;;LE MAZAUD;5645;J;BR - Futaies résineuses;3000;P - Propriétaire;PBBN98;500386685;0 - Personnes morales non remarquables ;6534;GFA;GROUPEMENT FONCIER RURAL DU MAZAUD
19;0;265;TARNAC;;BP;0014;;;00089;B089;;LE GRAND BOIS;5950;J;BT - Taillis simples;5450;P - Propriétaire;PBBNPL;481368488;0 - Personnes morales non remarquables ;6540;SCI;LE GOUTAILLOUX
19;0;265;TARNAC;; B;0234;;;00021;B021;;BROUSSAS;6100;J;BR - Futaies résineuses;4575;P - Propriétaire;PBCFRH;892416579;0 - Personnes morales non remarquables ;5710;SAS;GRAIN2FORET
19;0;265;TARNAC;;AC;0207;;;00180;B180;;LES PRES EN BAS;6983;J;L - Landes;4483;P - Propriétaire;PBBBMX;211926506;4 - Commune;7210;COM;COMMUNE DE TARNAC
