Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
43;0;236;SEAUVE-SUR-SEMENE (LA);; C;0846;;;00059;B059;;VAUJALAT;2534;K;L - Landes;391;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;0864;;;00054;B054;;LE BOURG;2896;K;P - Prés;1448;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;1263;;;00054;B054;;LE BOURG;4560;K;AG - Terrains d’agrément;560;P - Propriétaire;PBB5D6;586250490;0 - Personnes morales non remarquables ;5710;SAS;ETABLISSEMENTS JOLIVET ET COMPAGNIE
43;0;236;SEAUVE-SUR-SEMENE (LA);; B;0866;;;00009;B009;;LE BOUCHET;5100;K;P - Prés;2550;P - Propriétaire;PBCLVF;254302961;9 - Établissements publics ou organismes associés;7353;SIVU;SYNDICAT INTERCOMMUNAL A VOCATION MULTIPLE DE SAINT DIDIER L
43;0;236;SEAUVE-SUR-SEMENE (LA);;AA;0009;;;00022;B022;;DESFORANGES;5972;K;P - Prés;3472;U - Usufruitier ;PBCKV3;820496065;0 - Personnes morales non remarquables ;5499;SARL;OBOTOIT
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;0394;;;00057;B057;;TERRAT;7110;K;P - Prés;3555;P - Propriétaire;PBB5FX;U13692079;0 - Personnes morales non remarquables ;5599;SA;VERON DE LA COMBE
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;1269;;;00003;B003;;BAUZON;7173;K;S - Sols;4631;P - Propriétaire;PBBJQ6;390289940;5 - Office HLM;4140;EPIC;OPH DE LA HAUTE-LOIRE
43;0;236;SEAUVE-SUR-SEMENE (LA);; C;0836;;;00049;B049;;LA RIAILLE;9235;K;BR - Futaies résineuses;4617;P - Propriétaire;PBCSCM;921052510;0 - Personnes morales non remarquables ;6536;GFO;GROUPEMENT FORESTIER DES DEUX FORETS
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;1405;;;00054;B054;;LE BOURG;9831;K;P - Prés;9331;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; C;0821;;;00030;B030;;LES GRANGES;10608;K;S - Sols;7072;P - Propriétaire;PBB6N3;399960020;0 - Personnes morales non remarquables ;6533;GAEC;GAEC DE SAINT DENIS
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;1270;;;00003;B003;;BAUZON;15695;K;P - Prés;1043;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;1411;;;00054;B054;;LE BOURG;28434;K;P - Prés;27934;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;1270;;;00003;B003;;BAUZON;15695;L;L - Landes;13243;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;0814;;;00027;B027;;LA GARE;1899;Z;S - Sols;967;P - Propriétaire;PBCM9J;813649217;0 - Personnes morales non remarquables ;6599;SC;PJ PATRIMOINE
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;1012;;;00003;B003;;BAUZON;2757;Z;S - Sols;800;P - Propriétaire;PBB63P;419354220;0 - Personnes morales non remarquables ;6540;SCI;DE BAUZON
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;0829;;;00054;B054;;LE BOURG;20246;Z;S - Sols;44;P - Propriétaire;PBB5NM;586250417;0 - Personnes morales non remarquables ;5710;SAS;SALAISONS DU LIGNON
43;0;236;SEAUVE-SUR-SEMENE (LA);; C;0940;;;00010;B010;;BRUAT;2;;L - Landes;2;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; C;0038;;;00052;B052;;SAINTE MARGUERITE;2;;S - Sols;2;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;1048;;;00003;B003;;BAUZON;3;;L - Landes;3;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;1044;;;00054;B054;;LE BOURG;3;;S - Sols;3;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; B;0938;;;00032;B032;;LAPRAT;5;;P - Prés;5;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;1408;;;00054;B054;;LE BOURG;7;;S - Sols;7;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; A;1052;;;00003;B003;;BAUZON;7;;T - Terre;7;P - Propriétaire;PBB2VH;214302366;4 - Commune;7210;COM;COMMUNE DE LA SEAUVE SUR SEMENE
43;0;236;SEAUVE-SUR-SEMENE (LA);; B;0003;;;00053;B053;;SALGOTIER;9;;S - Sols;9;G - Gérant, mandataire, gestionnaire;PBCBF4;U17832909;0 - Personnes morales non remarquables ;9900;AUPM;ERDF AGENCE COMPTABLE
