Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
42;0;310;THELIS-LA-COMBE;; A;0605;;;00011;B011;;BOIS PARADIS;85000;L;BR - Futaies résineuses;1500;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0640;;;00011;B011;;BOIS PARADIS;109396;L;BR - Futaies résineuses;20248;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0677;;;00036;B036;;LABATEY;214431;L;BR - Futaies résineuses;47086;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0608;;;00011;B011;;BOIS PARADIS;41564;M;BR - Futaies résineuses;3078;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0605;;;00011;B011;;BOIS PARADIS;85000;M;BR - Futaies résineuses;6250;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0640;;;00011;B011;;BOIS PARADIS;109396;M;BR - Futaies résineuses;8100;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0608;;;00011;B011;;BOIS PARADIS;41564;N;BR - Futaies résineuses;3078;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0605;;;00011;B011;;BOIS PARADIS;85000;N;BR - Futaies résineuses;6250;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0640;;;00011;B011;;BOIS PARADIS;109396;N;BR - Futaies résineuses;8100;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0608;;;00011;B011;;BOIS PARADIS;41564;O;BR - Futaies résineuses;4617;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0605;;;00011;B011;;BOIS PARADIS;85000;O;BR - Futaies résineuses;12500;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0640;;;00011;B011;;BOIS PARADIS;109396;O;BR - Futaies résineuses;12148;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0608;;;00011;B011;;BOIS PARADIS;41564;P;BR - Futaies résineuses;1540;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0605;;;00011;B011;;BOIS PARADIS;85000;P;BR - Futaies résineuses;5500;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0640;;;00011;B011;;BOIS PARADIS;109396;P;BR - Futaies résineuses;4050;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0608;;;00011;B011;;BOIS PARADIS;41564;Q;BR - Futaies résineuses;1540;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0605;;;00011;B011;;BOIS PARADIS;85000;Q;BR - Futaies résineuses;5500;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0640;;;00011;B011;;BOIS PARADIS;109396;Q;BR - Futaies résineuses;4050;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0608;;;00011;B011;;BOIS PARADIS;41564;R;BR - Futaies résineuses;1542;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0605;;;00011;B011;;BOIS PARADIS;85000;R;BR - Futaies résineuses;11000;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0640;;;00011;B011;;BOIS PARADIS;109396;R;BR - Futaies résineuses;4050;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0608;;;00011;B011;;BOIS PARADIS;41564;S;BR - Futaies résineuses;1542;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
42;0;310;THELIS-LA-COMBE;; A;0605;;;00011;B011;;BOIS PARADIS;85000;S;BR - Futaies résineuses;8750;P - Propriétaire;PBBRBJ;349418541;0 - Personnes morales non remarquables ;5599;SA;GALLIEN BOIS IMPREGNES SA
