Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
31;0;572;VENERQUE;; H;0825;;;00005;B002;;LES BOULBENES;1771;;AB - Terrains à bâtir;1771;P - Propriétaire;PBGD9T;732014964;0 - Personnes morales non remarquables ;5202;SNC;FONCIER CONSEIL - SOCIETE EN NOM COLLECTIF
31;0;572;VENERQUE;; I;0324;0004;;00062;0067;RUE;JEAN-BAPTISTE NOULET;1774;;S - Sols;1774;G - Gérant, mandataire, gestionnaire;PBFMD9;442131322;0 - Personnes morales non remarquables ;5710;SAS;AMETIS
31;0;572;VENERQUE;; B;0322;0033;;00056;0037;AV;DU DOCTEUR GUILHEM;1800;;S - Sols;1800;P - Propriétaire;PBGNST;838246031;0 - Personnes morales non remarquables ;6540;SCI;SCI RENTES
31;0;572;VENERQUE;; H;0101;;;00009;B006;;LE COUSTELAT;1808;;T - Terre;1808;P - Propriétaire;PBFLM5;353431539;0 - Personnes morales non remarquables ;6534;GFA;DES BOULBENES
31;0;572;VENERQUE;; I;0048;0001;;00176;0251;PL;DU DUC DE VENTADOUR;1818;;S - Sols;1818;P - Propriétaire;PBFBHM;512534009;0 - Personnes morales non remarquables ;6540;SCI;SGCO LAHLOU
31;0;572;VENERQUE;; K;0680;0018;;00093;0238;RTE;DE LA TRINITE;1825;;S - Sols;1825;P - Propriétaire;PBFQZ2;753136316;0 - Personnes morales non remarquables ;6540;SCI;LA LORRAINE
31;0;572;VENERQUE;; I;0691;;;00013;B010;;FIGEAC;1845;;S - Sols;1845;P - Propriétaire;PBC78Q;213105729;4 - Commune;7210;COM;COMMUNE DE VENERQUE
31;0;572;VENERQUE;; G;0386;1628;;00076;0130;RTE;DE NARBONNE;1870;;S - Sols;1870;P - Propriétaire;PBGRTG;852231885;0 - Personnes morales non remarquables ;6540;SCI;SCI LES FRERES RIZZO
31;0;572;VENERQUE;; K;0210;;;00039;B036;;LE RAMIER;1875;;J - Jardins;1875;P - Propriétaire;PBDDB3;431838499;0 - Personnes morales non remarquables ;6540;SCI;DHG
31;0;572;VENERQUE;; H;0940;;;00010;B007;;LE COUZI;1887;;T - Terre;1887;P - Propriétaire;PBGTLM;690802053;5 - Office HLM;5599;SA;PROMOLOGIS-SA D HABITATION LOYER MODERE
31;0;572;VENERQUE;; G;0336;2663;;00076;0130;RTE;DE NARBONNE;1917;;S - Sols;1917;P - Propriétaire;PBDCML;353431562;0 - Personnes morales non remarquables ;6534;GFA;D OULMA
31;0;572;VENERQUE;; E;0012;0170;;00126;0034;IMP;JORDI;1941;;S - Sols;1941;P - Propriétaire;PBDJMD;398344267;0 - Personnes morales non remarquables ;5710;SAS;SOCADEX
31;0;572;VENERQUE;; H;0414;;;00010;B007;;LE COUZI;1967;;S - Sols;1967;P - Propriétaire;PBD957;512025503;0 - Personnes morales non remarquables ;6540;SCI;SCI PEGASE
31;0;572;VENERQUE;; E;0013;;;00021;B018;;JORDI;2002;;P - Prés;2002;P - Propriétaire;PBDJMD;398344267;0 - Personnes morales non remarquables ;5710;SAS;SOCADEX
31;0;572;VENERQUE;; G;0385;1628;;00076;0130;RTE;DE NARBONNE;2020;;S - Sols;2020;P - Propriétaire;PBGRTG;852231885;0 - Personnes morales non remarquables ;6540;SCI;SCI LES FRERES RIZZO
31;0;572;VENERQUE;; K;0706;;;00039;B036;;LE RAMIER;2030;;BF - Futaies Feuillues;2030;P - Propriétaire;PBDBPH;393270319;0 - Personnes morales non remarquables ;6536;GFO;GROUPEMENT FORESTIER VENERQUE FORET
31;0;572;VENERQUE;; H;0413;;;00010;B007;;LE COUZI;2037;;S - Sols;2037;P - Propriétaire;PBD957;512025503;0 - Personnes morales non remarquables ;6540;SCI;SCI PEGASE
31;0;572;VENERQUE;; G;0290;;;00121;A050;LOT;LA TUILERIE I;2069;;T - Terre;2069;P - Propriétaire;PBC78Q;213105729;4 - Commune;7210;COM;COMMUNE DE VENERQUE
31;0;572;VENERQUE;; K;0708;;;00039;B036;;LE RAMIER;2103;;BF - Futaies Feuillues;2103;P - Propriétaire;PBDBPH;393270319;0 - Personnes morales non remarquables ;6536;GFO;GROUPEMENT FORESTIER VENERQUE FORET
