Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
976;6;611;MAMOUDZOU;;AL;0017;0705;;00592;1803;RTE;DE LA ZONE NEL;1082;;S - Sols;1082;P - Propriétaire;PBBDPM;802699769;0 - Personnes morales non remarquables ;6540;SCI;MAHOLOG
976;6;611;MAMOUDZOU;;AP;0099;4397;F;00590;0906;AV;MARTIN LUTHER KING;1087;;S - Sols;1087;P - Propriétaire;PBBCGM;U23913758;0 - Personnes morales non remarquables ;5202;SNC;SOGEA
976;6;611;MAMOUDZOU;;CH;0301;0020;B;00837;0268;RUE;DES LAURIERS ROSES;1088;;S - Sols;1088;P - Propriétaire;PBBBXG;094130101;6 - Personnes morales représentant des sociétés d’économie mixte;5515;SEM;SOCIETE IMMOBILIERE DE MAYOTTE
976;6;611;MAMOUDZOU;;AL;0056;0001;;00591;1111;IMP;DU POIVRIER;1094;;S - Sols;1094;P - Propriétaire;PBBFNW;811614056;0 - Personnes morales non remarquables ;6540;SCI;SCI LA MILLAVOISE
976;6;611;MAMOUDZOU;;AO;0335;;;00232;C320;;MAMOUDZOU;1096;;T - Terre;1096;P - Propriétaire;PBBD8Q;229850003;3 - Département ;7229;COLL;DEPARTEMENT DE MAYOTTE
976;6;611;MAMOUDZOU;;AO;0414;;;00038;B570;;KAWENI;1097;;AG - Terrains d’agrément;1097;P - Propriétaire;PBBFQ5;914183462;0 - Personnes morales non remarquables ;5546;SA;AL'MA ACTION LOGEMENT SOCIETE ANONYME D'HABITATIONS A LOYER
976;6;611;MAMOUDZOU;;BC;0563;;;00232;C320;;MAMOUDZOU;1099;;S - Sols;1099;P - Propriétaire;PBBFDC;388851685;0 - Personnes morales non remarquables ;6540;SCI;BAOBAB
976;6;611;MAMOUDZOU;;AL;0075;0885;;00592;1803;RTE;DE LA ZONE NEL;1099;;S - Sols;1099;P - Propriétaire;PBBCNP;024053720;0 - Personnes morales non remarquables ;6540;SCI;MARIETTA
976;6;611;MAMOUDZOU;;AY;0460;0032;;00859;0510;RUE;HEDJA MOUSSA;1100;;T - Terre;1100;P - Propriétaire;PBBC7Q;U14822926;0 - Personnes morales non remarquables ;5499;SARL;EXPLOITATION HOTELIERE DE L'ILE AU LAGON
976;6;611;MAMOUDZOU;;AX;0622;0629;;00654;1202;BD;YOUNOUSSA BAMANA;1101;;L - Landes;1101;P - Propriétaire;PBBFCC;539973370;0 - Personnes morales non remarquables ;5499;SARL;INFORMATION TECHNOLOGY HOSTING
