Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
14;0;758;VILLONS-LES-BUISSONS;;AC;0090;;;00020;B023;;HELL S CORNERS;2862;A;AG - Terrains d’agrément;2700;P - Propriétaire;PBBN5V;381441476;0 - Personnes morales non remarquables ;6540;SCI;LES BUISSONS
14;0;758;VILLONS-LES-BUISSONS;;ZD;0324;;;00009;B011;;LES GENETETS;459841;AJ;T - Terre;366817;P - Propriétaire;PBBJQX;414908111;0 - Personnes morales non remarquables ;6540;SCI;SCI DE VILLONS LES BUISSONS
14;0;758;VILLONS-LES-BUISSONS;;ZD;0324;;;00009;B011;;LES GENETETS;459841;AK;T - Terre;91746;P - Propriétaire;PBBJQX;414908111;0 - Personnes morales non remarquables ;6540;SCI;SCI DE VILLONS LES BUISSONS
14;0;758;VILLONS-LES-BUISSONS;;ZD;0187;0008;;00065;0044;RUE;DES ERABLES;1011;J;AG - Terrains d’agrément;511;P - Propriétaire;PBFS53;925197295;0 - Personnes morales non remarquables ;6540;SCI;MAXMARIE
14;0;758;VILLONS-LES-BUISSONS;;ZD;0305;0021;;00069;0066;RUE;DE NORVEGE;1016;J;AG - Terrains d’agrément;516;P - Propriétaire;PBDSRN;483131074;0 - Personnes morales non remarquables ;6599;SC;HOLDING NELS
14;0;758;VILLONS-LES-BUISSONS;;ZD;0304;0019;;00069;0066;RUE;DE NORVEGE;1021;J;AG - Terrains d’agrément;521;P - Propriétaire;PBDSRN;483131074;0 - Personnes morales non remarquables ;6599;SC;HOLDING NELS
14;0;758;VILLONS-LES-BUISSONS;;AC;0125;;;00003;B005;;LES BUISSONS;3299;J;T - Terre;3254;P - Propriétaire;PBBR6C;419125653;0 - Personnes morales non remarquables ;6599;SC;LA BARDELLE
14;0;758;VILLONS-LES-BUISSONS;;AB;0365;0002;;00030;0037;RUE;DE CAMBES;5209;J;AG - Terrains d’agrément;1200;P - Propriétaire;PBFTCH;930023098;0 - Personnes morales non remarquables ;6540;SCI;CHATEAU DE VILLONS
14;0;758;VILLONS-LES-BUISSONS;;AC;0134;0008;;00036;0047;RUE;DES GLENGARRIANS;6589;J;AG - Terrains d’agrément;5089;P - Propriétaire;PBBR6C;419125653;0 - Personnes morales non remarquables ;6599;SC;LA BARDELLE
14;0;758;VILLONS-LES-BUISSONS;;AB;0242;;;00002;B004;;LE BOURG;22210;J;P - Prés;22012;P - Propriétaire;PBFTCH;930023098;0 - Personnes morales non remarquables ;6540;SCI;CHATEAU DE VILLONS
14;0;758;VILLONS-LES-BUISSONS;;ZD;0187;0008;;00065;0044;RUE;DES ERABLES;1011;K;S - Sols;500;P - Propriétaire;PBFS53;925197295;0 - Personnes morales non remarquables ;6540;SCI;MAXMARIE
14;0;758;VILLONS-LES-BUISSONS;;ZD;0305;0021;;00069;0066;RUE;DE NORVEGE;1016;K;S - Sols;500;P - Propriétaire;PBDSRN;483131074;0 - Personnes morales non remarquables ;6599;SC;HOLDING NELS
14;0;758;VILLONS-LES-BUISSONS;;ZD;0304;0019;;00069;0066;RUE;DE NORVEGE;1021;K;S - Sols;500;P - Propriétaire;PBDSRN;483131074;0 - Personnes morales non remarquables ;6599;SC;HOLDING NELS
14;0;758;VILLONS-LES-BUISSONS;;AC;0125;;;00003;B005;;LES BUISSONS;3299;K;S - Sols;45;P - Propriétaire;PBBR6C;419125653;0 - Personnes morales non remarquables ;6599;SC;LA BARDELLE
14;0;758;VILLONS-LES-BUISSONS;;AB;0365;0002;;00030;0037;RUE;DE CAMBES;5209;K;S - Sols;4009;P - Propriétaire;PBFTCH;930023098;0 - Personnes morales non remarquables ;6540;SCI;CHATEAU DE VILLONS
14;0;758;VILLONS-LES-BUISSONS;;AC;0134;0008;;00036;0047;RUE;DES GLENGARRIANS;6589;K;S - Sols;1500;P - Propriétaire;PBBR6C;419125653;0 - Personnes morales non remarquables ;6599;SC;LA BARDELLE
14;0;758;VILLONS-LES-BUISSONS;;AB;0242;;;00002;B004;;LE BOURG;22210;K;S - Sols;198;P - Propriétaire;PBFTCH;930023098;0 - Personnes morales non remarquables ;6540;SCI;CHATEAU DE VILLONS
