Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
38;0;555;VILLENEUVE-DE-MARC;; C;0054;;;00058;B058;;LES GRILLERES;2266;;T - Terre;2266;P - Propriétaire;PBDVXQ;493396816;0 - Personnes morales non remarquables ;5308;SCOM;FONCIERE TERRE DE LIENS
38;0;555;VILLENEUVE-DE-MARC;; C;0054;;;00058;B058;;LES GRILLERES;2266;;T - Terre;2266;P - Propriétaire;PBHJ3P;U19039103;0 - Personnes morales non remarquables ;9300;FON;FONDATION TERRE DE LIENS
38;0;555;VILLENEUVE-DE-MARC;; C;0056;;;00058;B058;;LES GRILLERES;2267;;T - Terre;2267;P - Propriétaire;PBDVXQ;493396816;0 - Personnes morales non remarquables ;5308;SCOM;FONCIERE TERRE DE LIENS
38;0;555;VILLENEUVE-DE-MARC;; C;0056;;;00058;B058;;LES GRILLERES;2267;;T - Terre;2267;P - Propriétaire;PBHJ3P;U19039103;0 - Personnes morales non remarquables ;9300;FON;FONDATION TERRE DE LIENS
38;0;555;VILLENEUVE-DE-MARC;; C;0063;;;00058;B058;;LES GRILLERES;2295;;T - Terre;2295;P - Propriétaire;PBDVXQ;493396816;0 - Personnes morales non remarquables ;5308;SCOM;FONCIERE TERRE DE LIENS
38;0;555;VILLENEUVE-DE-MARC;; C;0063;;;00058;B058;;LES GRILLERES;2295;;T - Terre;2295;P - Propriétaire;PBHJ3P;U19039103;0 - Personnes morales non remarquables ;9300;FON;FONDATION TERRE DE LIENS
38;0;555;VILLENEUVE-DE-MARC;; C;0079;;;00058;B058;;LES GRILLERES;2328;;P - Prés;2328;P - Propriétaire;PBDVXQ;493396816;0 - Personnes morales non remarquables ;5308;SCOM;FONCIERE TERRE DE LIENS
38;0;555;VILLENEUVE-DE-MARC;; C;0079;;;00058;B058;;LES GRILLERES;2328;;P - Prés;2328;P - Propriétaire;PBHJ3P;U19039103;0 - Personnes morales non remarquables ;9300;FON;FONDATION TERRE DE LIENS
38;0;555;VILLENEUVE-DE-MARC;; C;0057;;;00058;B058;;LES GRILLERES;2343;;BT - Taillis simples;2343;P - Propriétaire;PBDVXQ;493396816;0 - Personnes morales non remarquables ;5308;SCOM;FONCIERE TERRE DE LIENS
38;0;555;VILLENEUVE-DE-MARC;; C;0057;;;00058;B058;;LES GRILLERES;2343;;BT - Taillis simples;2343;P - Propriétaire;PBHJ3P;U19039103;0 - Personnes morales non remarquables ;9300;FON;FONDATION TERRE DE LIENS
38;0;555;VILLENEUVE-DE-MARC;; E;0396;;;00075;B075;;PIERRAFOL;2399;;P - Prés;2399;P - Propriétaire;PBFJ3T;213805559;4 - Commune;7210;COM;COMMUNE DE VILLENEUVE DE MARC
38;0;555;VILLENEUVE-DE-MARC;; D;0156;;;00103;B103;;TALAVERNAY;2460;;P - Prés;2460;P - Propriétaire;PBH9HR;884255431;0 - Personnes morales non remarquables ;6540;SCI;SCI SAVOY CHANEL
38;0;555;VILLENEUVE-DE-MARC;; B;0924;;;00098;B098;;SERPOLLIER;2463;;P - Prés;2463;P - Propriétaire;PBGJZP;487902348;0 - Personnes morales non remarquables ;6540;SCI;LE SERPOLIER
38;0;555;VILLENEUVE-DE-MARC;; D;1745;;;00103;B103;;TALAVERNAY;2469;;P - Prés;2469;P - Propriétaire;PBHGHH;793906405;0 - Personnes morales non remarquables ;6598;EARL;CENTRE EQUESTRE DU MOULIN
38;0;555;VILLENEUVE-DE-MARC;; D;0123;;;00090;B090;;RAMET;2505;;P - Prés;2505;P - Propriétaire;PBGQJ8;350610341;0 - Personnes morales non remarquables ;6540;SCI;SANGE
38;0;555;VILLENEUVE-DE-MARC;; E;0168;0821;;00125;0180;RTE;DES BRUYERES;2530;;S - Sols;2530;P - Propriétaire;PBGQJ8;350610341;0 - Personnes morales non remarquables ;6540;SCI;SANGE
