Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
82;0;155;SAINT ANTONIN NOBLE VAL;; D;0004;;;00006;B007;;AL FOND DU PONT;12;;S - Sols;12;P - Propriétaire;PBBBQW;218201556;4 - Commune;7210;COM;COMMUNE DE SAINT ANTONIN NOBLE VAL
82;0;155;SAINT ANTONIN NOBLE VAL;; K;0967;;;00127;B150;;LA CONDAMINE;12;;S - Sols;12;P - Propriétaire;PBBBQW;218201556;4 - Commune;7210;COM;COMMUNE DE SAINT ANTONIN NOBLE VAL
82;0;155;SAINT ANTONIN NOBLE VAL;; C;2527;;;00161;B186;;FLOUQUET;12;;T - Terre;12;P - Propriétaire;PBBBQW;218201556;4 - Commune;7210;COM;COMMUNE DE SAINT ANTONIN NOBLE VAL
82;0;155;SAINT ANTONIN NOBLE VAL;;AC;0215;;;00430;B469;;VILLE;13;;S - Sols;13;P - Propriétaire;PBBD47;382164796;0 - Personnes morales non remarquables ;6540;SCI;ACCUEIL ET TOURISME
82;0;155;SAINT ANTONIN NOBLE VAL;; K;0548;;;00253;B281;;LIQUIERES-NORD;13;;L - Landes;13;P - Propriétaire;PBBBQW;218201556;4 - Commune;7210;COM;COMMUNE DE SAINT ANTONIN NOBLE VAL
82;0;155;SAINT ANTONIN NOBLE VAL;; K;0549;;;00253;B281;;LIQUIERES-NORD;13;;L - Landes;13;P - Propriétaire;PBBBQW;218201556;4 - Commune;7210;COM;COMMUNE DE SAINT ANTONIN NOBLE VAL
82;0;155;SAINT ANTONIN NOBLE VAL;;AC;1116;;;00430;B469;;VILLE;13;;S - Sols;13;P - Propriétaire;PBBBQW;218201556;4 - Commune;7210;COM;COMMUNE DE SAINT ANTONIN NOBLE VAL
82;0;155;SAINT ANTONIN NOBLE VAL;;AB;0078;;;00148;B173;;ENTRE-DEUX-EAUX;13;;S - Sols;13;P - Propriétaire;PBB35H;412539272;0 - Personnes morales non remarquables ;6540;SCI;SCI TROIS G
82;0;155;SAINT ANTONIN NOBLE VAL;;AC;0797;0004;;00447;0065;RLE;DE LA BRIDE;14;;S - Sols;14;P - Propriétaire;PBBBQW;218201556;4 - Commune;7210;COM;COMMUNE DE SAINT ANTONIN NOBLE VAL
82;0;155;SAINT ANTONIN NOBLE VAL;;AB;0555;;;00375;B414;;SAINT BERNARD;14;;T - Terre;14;P - Propriétaire;PBBBRP;218201556;4 - Commune;7210;COM;COMMUNE DE SAINT ANTONIN NOBLE VAL
