Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
01;0;457;VONNAS;; A;3173;;;00021;B020;;LE BOURG;3825;;S - Sols;3825;P - Propriétaire;PBB2ZH;210104576;4 - Commune;7210;COM;COMMUNE DE VONNAS
01;0;457;VONNAS;; A;1953;;;00021;B020;;LE BOURG;3835;;P - Prés;3835;P - Propriétaire;PBCDFH;478696701;0 - Personnes morales non remarquables ;6540;SCI;SCI GEAF
01;0;457;VONNAS;; C;0771;0116;;00172;0130;RTE;DE NEUVILLE;3854;;S - Sols;3854;P - Propriétaire;PBFQN8;493666671;0 - Personnes morales non remarquables ;6540;SCI;ATOME
01;0;457;VONNAS;; C;1223;;;00102;B101;;AU PLAT;3859;;P - Prés;3859;P - Propriétaire;PBFPXF;U32702102;0 - Personnes morales non remarquables ;6599;SC;LE COQ BLEU LIMITED
01;0;457;VONNAS;; C;1451;0205;;00176;0160;RUE;DU VERNAY;3861;;S - Sols;3861;P - Propriétaire;PBDHWF;779306471;5 - Office HLM;4140;EPIC;DYNACITE OFFICE PUBLIC DE L'HABITAT DE L'AIN
01;0;457;VONNAS;; A;3174;0141;;00158;0060;RUE;EUGENE DUBOIS;3965;;S - Sols;3965;P - Propriétaire;PBD8T9;435067855;0 - Personnes morales non remarquables ;9220;ASS;DE VILLENEUVE
01;0;457;VONNAS;; A;3172;;;00002;B001;;LA GARE;3970;;S - Sols;3970;P - Propriétaire;PBB2ZH;210104576;4 - Commune;7210;COM;COMMUNE DE VONNAS
01;0;457;VONNAS;; A;1503;5236;;00181;0009;IMP;DU CHAMP DE TIR;3988;;S - Sols;3988;P - Propriétaire;PBB2ZH;210104576;4 - Commune;7210;COM;COMMUNE DE VONNAS
01;0;457;VONNAS;; B;0260;;;00056;B055;;AUX GASSES;4046;;P - Prés;4046;P - Propriétaire;PBFG49;779302256;0 - Personnes morales non remarquables ;6533;GAEC;GAEC LES PRELIONS
01;0;457;VONNAS;; A;1488;0109;;00158;0060;RUE;EUGENE DUBOIS;4070;;P - Prés;4070;P - Propriétaire;PBD5GN;314925819;0 - Personnes morales non remarquables ;9220;ASS;ASSOCIATION DIOCESAINE DE BELLEY ARS
01;0;457;VONNAS;; A;2693;;;00148;B147;;AUX VILLES;4091;;T - Terre;4091;P - Propriétaire;P9999Y;412280737;9 - Établissements publics ou organismes associés;5599;SA;SNCF RESEAU
01;0;457;VONNAS;; A;0668;;;00100;B099;;AUX PLAINES;4165;;P - Prés;4165;P - Propriétaire;PBB2ZH;210104576;4 - Commune;7210;COM;COMMUNE DE VONNAS
01;0;457;VONNAS;; A;3025;;;00141;B140;;VERDEMONT;4165;;AG - Terrains d’agrément;4165;P - Propriétaire;PBDR4D;478384688;0 - Personnes morales non remarquables ;6540;SCI;GEORGES BLANC IMMOBILIER VI
01;0;457;VONNAS;; A;3127;;;00139;B138;;LA TUILERIE;4172;;S - Sols;4172;P - Propriétaire;PBFBX2;835183666;0 - Personnes morales non remarquables ;6540;SCI;SCI VONNAS INVESTISSEMENT
01;0;457;VONNAS;; A;2295;;;00139;B138;;LA TUILERIE;4177;;S - Sols;4177;P - Propriétaire;PBB6XL;765200217;0 - Personnes morales non remarquables ;5710;SAS;HATTY HOLDING CARROSSERIE
01;0;457;VONNAS;; A;2706;;;00025;B024;;AU CAILLAT;4287;;P - Prés;4287;P - Propriétaire;P9999Y;412280737;9 - Établissements publics ou organismes associés;5599;SA;SNCF RESEAU
01;0;457;VONNAS;; B;0964;0011;;00285;1200;RUE;GEORGES LAFAY;4335;;S - Sols;4335;P - Propriétaire;PBDHWF;779306471;5 - Office HLM;4140;EPIC;DYNACITE OFFICE PUBLIC DE L'HABITAT DE L'AIN
01;0;457;VONNAS;; B;0821;;;00063;B062;;LES GRANDS VARAYS;4353;;S - Sols;4353;P - Propriétaire;PBD8BL;448015693;0 - Personnes morales non remarquables ;6540;SCI;ALPHA DU PHENIX
01;0;457;VONNAS;; C;0222;;;00111;B110;;PRE DES BASSES COURS;4360;;BP - Peupleraies;4360;P - Propriétaire;PBB5ZH;429431158;0 - Personnes morales non remarquables ;6536;GFO;DE LONGES
01;0;457;VONNAS;; A;1076;;;00088;B087;;A NICOLE;4360;;P - Prés;4360;P - Propriétaire;PBFHT3;890911324;0 - Personnes morales non remarquables ;6534;GFA;GFA DES FEUILLES
01;0;457;VONNAS;; A;1455;;;00002;B001;;LA GARE;4385;;S - Sols;4385;P - Propriétaire;PBB2ZH;210104576;4 - Commune;7210;COM;COMMUNE DE VONNAS
01;0;457;VONNAS;; C;0041;;;00095;B094;;LES PETITS VARAYS;4606;;T - Terre;4606;P - Propriétaire;PBFQN8;493666671;0 - Personnes morales non remarquables ;6540;SCI;ATOME
01;0;457;VONNAS;; A;2523;;;00021;B020;;LE BOURG;4607;;S - Sols;4607;P - Propriétaire;PBFMNG;385315411;0 - Personnes morales non remarquables ;5710;SAS;PANELCO
01;0;457;VONNAS;; B;0259;;;00056;B055;;AUX GASSES;4621;;P - Prés;4621;P - Propriétaire;PBFG49;779302256;0 - Personnes morales non remarquables ;6533;GAEC;GAEC LES PRELIONS
01;0;457;VONNAS;; A;1899;;;00141;B140;;VERDEMONT;4658;;P - Prés;4658;P - Propriétaire;PBB2ZH;210104576;4 - Commune;7210;COM;COMMUNE DE VONNAS
01;0;457;VONNAS;; B;0388;;;00033;B032;;CHASSIN;4700;;P - Prés;4700;P - Propriétaire;PBB27R;U21687417;0 - Personnes morales non remarquables ;9900;AUPM;CUMA COOP D UTILISATION DE MATERIEL AGRICOLE DE VONNAS OUEST
01;0;457;VONNAS;; C;1267;;;00031;B030;;CHAMPAGNE;4715;;P - Prés;4715;P - Propriétaire;PBB6KR;759200934;0 - Personnes morales non remarquables ;5710;SAS;SOREAL
01;0;457;VONNAS;; C;1285;;;00031;B030;;CHAMPAGNE;4765;;S - Sols;4765;P - Propriétaire;PBB6KR;759200934;0 - Personnes morales non remarquables ;5710;SAS;SOREAL
01;0;457;VONNAS;; B;0310;;;00063;B062;;LES GRANDS VARAYS;4766;;T - Terre;4766;P - Propriétaire;PBFGKQ;200070555;4 - Commune;7346;CCOM;CC DE LA VEYLE
01;0;457;VONNAS;; C;0510;;;00031;B030;;CHAMPAGNE;4790;;P - Prés;4790;P - Propriétaire;PBB6KR;759200934;0 - Personnes morales non remarquables ;5710;SAS;SOREAL
01;0;457;VONNAS;; C;0491;;;00031;B030;;CHAMPAGNE;4940;;E - Eaux;4940;P - Propriétaire;PBB2ZH;210104576;4 - Commune;7210;COM;COMMUNE DE VONNAS
01;0;457;VONNAS;; A;3133;5882;;00209;0158;RUE;DE VERDEMONT;5051;;S - Sols;5051;P - Propriétaire;PBB8NJ;240100669;9 - Établissements publics ou organismes associés;7346;CCOM;COMMUNAUTE COMMUNES BORDS DE VEYLE
01;0;457;VONNAS;; A;1462;;;00002;B001;;LA GARE;5060;;P - Prés;5060;P - Propriétaire;PBB2ZH;210104576;4 - Commune;7210;COM;COMMUNE DE VONNAS
01;0;457;VONNAS;; A;3371;;;00139;B138;;LA TUILERIE;5061;;S - Sols;5061;P - Propriétaire;PBB2ZH;210104576;4 - Commune;7210;COM;COMMUNE DE VONNAS
01;0;457;VONNAS;; A;3469;;;00139;B138;;LA TUILERIE;5094;;S - Sols;5094;P - Propriétaire;PBFBX2;835183666;0 - Personnes morales non remarquables ;6540;SCI;SCI VONNAS INVESTISSEMENT
01;0;457;VONNAS;; C;0711;;;00009;B008;;AU BLETONNAY;5105;;T - Terre;5105;P - Propriétaire;PBDR39;493332332;0 - Personnes morales non remarquables ;6533;GAEC;GAEC JANICHON
01;0;457;VONNAS;; B;0307;;;00063;B062;;LES GRANDS VARAYS;5146;;T - Terre;5146;P - Propriétaire;PBD73X;493349773;9 - Établissements publics ou organismes associés;4140;EPIC;ETABLISSEMENT PUBLIC FONCIER DE L'AIN
01;0;457;VONNAS;; A;3798;;;00043;B042;;AU CRUET;5149;;P - Prés;5149;P - Propriétaire;PBCDKG;433696127;0 - Personnes morales non remarquables ;5499;SARL;ARVE LOTISSEMENTS
01;0;457;VONNAS;; A;3799;;;00043;B042;;AU CRUET;5215;;T - Terre;5215;P - Propriétaire;PBCDKG;433696127;0 - Personnes morales non remarquables ;5499;SARL;ARVE LOTISSEMENTS
01;0;457;VONNAS;; A;0027;;;00108;B107;;AU POURCET;5240;;CH - Chemins de fer, Canaux de Navigation;5240;G - Gérant, mandataire, gestionnaire;P9MBFT;552049447;9 - Établissements publics ou organismes associés;5599;SA;SOCIETE NATIONALE SNCF
01;0;457;VONNAS;; A;0027;;;00108;B107;;AU POURCET;5240;;CH - Chemins de fer, Canaux de Navigation;5240;P - Propriétaire;P9999Z;552049447;9 - Établissements publics ou organismes associés;5599;SA;SOCIETE NATIONALE SNCF
01;0;457;VONNAS;; B;0025;;;00071;B070;;LAVAL;5297;;T - Terre;5297;P - Propriétaire;PBFGKQ;200070555;4 - Commune;7346;CCOM;CC DE LA VEYLE
01;0;457;VONNAS;; A;0570;;;00096;B095;;PEYSSOLE;5350;;S - Sols;5350;P - Propriétaire;PBB664;381143841;0 - Personnes morales non remarquables ;6540;SCI;DU FIEF D EPEYSSOLES
01;0;457;VONNAS;; C;0007;;;00095;B094;;LES PETITS VARAYS;5401;;S - Sols;5401;P - Propriétaire;PBFQN8;493666671;0 - Personnes morales non remarquables ;6540;SCI;ATOME
01;0;457;VONNAS;; B;1015;;;00087;B086;;NAMARY;5414;;T - Terre;5414;P - Propriétaire;PBFHT3;890911324;0 - Personnes morales non remarquables ;6534;GFA;GFA DES FEUILLES
01;0;457;VONNAS;; B;0306;;;00063;B062;;LES GRANDS VARAYS;5430;;P - Prés;5430;P - Propriétaire;PBD73X;493349773;9 - Établissements publics ou organismes associés;4140;EPIC;ETABLISSEMENT PUBLIC FONCIER DE L'AIN
01;0;457;VONNAS;; B;1011;;;00087;B086;;NAMARY;5455;;T - Terre;5455;P - Propriétaire;PBFHT3;890911324;0 - Personnes morales non remarquables ;6534;GFA;GFA DES FEUILLES
