Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
90;0;076;PEROUSE;;AB;0486;;;00057;B057;;EN VERTE;77;;S - Sols;77;P - Propriétaire;PBBJJ5;219000767;4 - Commune;7210;COM;COMMUNE DE PEROUSE
90;0;076;PEROUSE;;AH;0276;;;00058;B058;;LE VILLAGE;79;;VE - Vergers;79;P - Propriétaire;PBBM5D;447476565;0 - Personnes morales non remarquables ;6540;SCI;LAGRANGE
90;0;076;PEROUSE;;AB;0469;;;00004;B004;;CHAMPS COURBEAUX;81;;P - Prés;81;P - Propriétaire;PBBJJ5;219000767;4 - Commune;7210;COM;COMMUNE DE PEROUSE
90;0;076;PEROUSE;;AD;0575;;;00045;B045;;SUR LA PREUSE;81;;S - Sols;81;P - Propriétaire;PBBJJ5;219000767;4 - Commune;7210;COM;COMMUNE DE PEROUSE
90;0;076;PEROUSE;;AI;0478;0014;;00070;0035;;GRANDE RUE;82;;S - Sols;82;P - Propriétaire;P996S6;016250029;0 - Personnes morales non remarquables ;5510;SA;APRR
90;0;076;PEROUSE;;AK;0007;;;00089;B061;;CHAMPS FOURCHES;87;;P - Prés;87;P - Propriétaire;PBB29L;219000106;4 - Commune;7210;COM;COMMUNE DE BELFORT
90;0;076;PEROUSE;;AB;0500;;;00004;B004;;CHAMPS COURBEAUX;87;;S - Sols;87;P - Propriétaire;PBBJJ5;219000767;4 - Commune;7210;COM;COMMUNE DE PEROUSE
90;0;076;PEROUSE;;ZA;0008;;;00053;B053;;SOUS VAUX;90;;AB - Terrains à bâtir;90;P - Propriétaire;PBBPF2;219000346;4 - Commune;7210;COM;COMMUNE DE DENNEY
90;0;076;PEROUSE;;AB;0504;;;00034;B034;;SUR LA LILE;91;;S - Sols;91;P - Propriétaire;PBBJJ5;219000767;4 - Commune;7210;COM;COMMUNE DE PEROUSE
90;0;076;PEROUSE;;AB;0507;;;00057;B057;;EN VERTE;92;;P - Prés;92;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
90;0;076;PEROUSE;;AB;0507;;;00057;B057;;EN VERTE;92;;P - Prés;92;Z - Gestion d’un bien de l’État ;P996S6;016250029;0 - Personnes morales non remarquables ;5510;SA;APRR
90;0;076;PEROUSE;;AB;0506;;;00057;B057;;EN VERTE;95;;P - Prés;95;P - Propriétaire;PBBJJ5;219000767;4 - Commune;7210;COM;COMMUNE DE PEROUSE
90;0;076;PEROUSE;;AB;0462;;;00013;B013;;LA CORNETTE;101;;S - Sols;101;P - Propriétaire;PBBJJ5;219000767;4 - Commune;7210;COM;COMMUNE DE PEROUSE
90;0;076;PEROUSE;; B;0027;;;00032;B032;;HAUTE TAILLE;108;;BS - Taillis sous Futaies;108;P - Propriétaire;PBBJJ5;219000767;4 - Commune;7210;COM;COMMUNE DE PEROUSE
