Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
66;0;231;VINGRAU;; B;0574;;;00069;B069;;LOUS RIBIERS;12500;;L - Landes;12500;P - Propriétaire;PBBBQF;216602318;4 - Commune;7210;COM;COMMUNE DE VINGRAU
66;0;231;VINGRAU;; D;1122;;;00089;B090;;SARRAT DE LA NAREDE;12529;;L - Landes;12529;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
66;0;231;VINGRAU;; D;1122;;;00089;B090;;SARRAT DE LA NAREDE;12529;;L - Landes;12529;Z - Gestion d’un bien de l’État ;P995WV;662043116;9 - Établissements publics ou organismes associés;4110;EPIC;OFFICE NATIONAL DES FORETS
66;0;231;VINGRAU;; D;0781;;;00005;B004;;BAC DES PUJALS;12560;;VI - Vignes;12560;P - Propriétaire;PBCGRV;388962698;0 - Personnes morales non remarquables ;6534;GFA;CAPSOL
66;0;231;VINGRAU;; B;0490;;;00061;B061;;LOS PARDELS;12800;;L - Landes;12800;P - Propriétaire;PBBBQF;216602318;4 - Commune;7210;COM;COMMUNE DE VINGRAU
66;0;231;VINGRAU;; B;0832;;;00037;B037;;COURTAL DE LAS CRABES;12800;;VI - Vignes;12800;P - Propriétaire;PBD25C;418053427;0 - Personnes morales non remarquables ;5710;SAS;DOMAINE DU CLOS DES FEES
66;0;231;VINGRAU;; B;0718;;;00066;B066;;LOUS BARRENCS;13400;;L - Landes;13400;P - Propriétaire;PBBBQF;216602318;4 - Commune;7210;COM;COMMUNE DE VINGRAU
66;0;231;VINGRAU;; B;0332;;;00060;B060;;LLAUSADE;13600;;L - Landes;13600;P - Propriétaire;PBBBQF;216602318;4 - Commune;7210;COM;COMMUNE DE VINGRAU
66;0;231;VINGRAU;; B;0312;;;00060;B060;;LLAUSADE;13630;;L - Landes;13630;P - Propriétaire;PBBBQF;216602318;4 - Commune;7210;COM;COMMUNE DE VINGRAU
66;0;231;VINGRAU;; C;0427;;;00102;B103;;VILLAGE;13730;;AG - Terrains d’agrément;13730;P - Propriétaire;PBBBQF;216602318;4 - Commune;7210;COM;COMMUNE DE VINGRAU
