Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
13;0;213;MARSEILLE 13EME;889; D;0269;;;00847;4819;RUE;JOHN MAYNARD KEYNES;3729;;T - Terre;3729;P - Propriétaire;PBBBK6;200054807;4 - Commune;7344;MET;METROPOLE D'AIX-MARSEILLE-PROVENCE
13;0;213;MARSEILLE 13EME;881; B;0050;0007;;00701;9298;AV;DE VALDONNE;3731;;S - Sols;3731;G - Gérant, mandataire, gestionnaire;PBK4ZF;813197118;0 - Personnes morales non remarquables ;5202;SNC;SNC LNC KAPPA PROMOTION
13;0;213;MARSEILLE 13EME;881; L;0078;0073;;00219;1369;BD;BOUGE   QRT MALPASSE;3757;;S - Sols;3757;P - Propriétaire;PBC5JG;390328623;5 - Office HLM;4140;EPIC;HABITAT MARSEILLE PROVENCE AIX-MARSEILLE PROVENCE METROPOLE
13;0;213;MARSEILLE 13EME;884; A;0290;;;00128;X006;RUIS;LE JARRET;3760;;L - Landes;3760;P - Propriétaire;PBBBK5;211300553;4 - Commune;7210;COM;COMMUNE DE MARSEILLE
13;0;213;MARSEILLE 13EME;886; A;0039;;;00531;6570;CHE;N-D DE CONSOLATION;3760;;S - Sols;3760;P - Propriétaire;PBBBK6;200054807;4 - Commune;7344;MET;METROPOLE D'AIX-MARSEILLE-PROVENCE
13;0;213;MARSEILLE 13EME;882; E;0652;;;00085;B020;;LOU VIEI CASTEU;3782;;T - Terre;3782;P - Propriétaire;PBBBK6;200054807;4 - Commune;7344;MET;METROPOLE D'AIX-MARSEILLE-PROVENCE
13;0;213;MARSEILLE 13EME;886; H;0093;0108;;00416;4848;CHE;DES JONQUILLES;3784;;L - Landes;3784;P - Propriétaire;PBBBK5;211300553;4 - Commune;7210;COM;COMMUNE DE MARSEILLE
13;0;213;MARSEILLE 13EME;884; L;0262;;;00585;7350;TSSE;DES PLATRIERES;3788;;AG - Terrains d’agrément;3788;P - Propriétaire;PBBBK5;211300553;4 - Commune;7210;COM;COMMUNE DE MARSEILLE
13;0;213;MARSEILLE 13EME;881; L;0070;0073;;00219;1369;BD;BOUGE   QRT MALPASSE;3798;;S - Sols;3798;P - Propriétaire;PBC5JG;390328623;5 - Office HLM;4140;EPIC;HABITAT MARSEILLE PROVENCE AIX-MARSEILLE PROVENCE METROPOLE
13;0;213;MARSEILLE 13EME;888; M;0092;0005;;00514;6353;BD;MOULIN GUIEU;3841;;S - Sols;3841;P - Propriétaire;PBC9LT;438730897;0 - Personnes morales non remarquables ;6540;SCI;SCI SAINT MAURICE
13;0;213;MARSEILLE 13EME;884; D;0740;0223;;00537;6643;AV;DES OLIVES;3854;;AB - Terrains à bâtir;3854;P - Propriétaire;P9994E;343262622;0 - Personnes morales non remarquables ;5202;SNC;LIDL
13;0;213;MARSEILLE 13EME;880; C;0318;0139;;00284;2630;AV;DE LA CROIX ROUGE;3859;;S - Sols;3859;G - Gérant, mandataire, gestionnaire;PBDGT4;562091546;0 - Personnes morales non remarquables ;5599;SA;BOUYGUES IMMOBILIER
13;0;213;MARSEILLE 13EME;888; O;0196;0105;;00278;2566;AV;COROT;3869;;S - Sols;3869;P - Propriétaire;PBMHL5;921497343;0 - Personnes morales non remarquables ;6540;SCI;SCI ECOLE LACORDAIRE
13;0;213;MARSEILLE 13EME;879; H;0178;;;00633;8057;TSSE;DE LA ROSE;3869;;T - Terre;3869;P - Propriétaire;PBLFT8;524460888;5 - Office HLM;5599;SA;SOCIETE LOCALE D'EQUIPEMENT ET D'AMENAGEMENT DE L'AIRE METRO
13;0;213;MARSEILLE 13EME;879; D;0278;0302;;00848;0138;RUE;ALBERT EINSTEIN;3870;;T - Terre;3870;P - Propriétaire;PBD2XM;424670156;0 - Personnes morales non remarquables ;5710;SAS;KAFREMBO
13;0;213;MARSEILLE 13EME;880; D;0479;;;00159;0339;CHE;DES AMPHOUX;3880;;AB - Terrains à bâtir;3880;P - Propriétaire;PBLFT8;524460888;5 - Office HLM;5599;SA;SOCIETE LOCALE D'EQUIPEMENT ET D'AMENAGEMENT DE L'AIRE METRO
13;0;213;MARSEILLE 13EME;887; I;0072;;;00485;5989;AV;DU MERLAN;3890;;L - Landes;3890;P - Propriétaire;PBBBK5;211300553;4 - Commune;7210;COM;COMMUNE DE MARSEILLE
