Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
40;0;312;TARNOS;;AC;0830;0010;;00605;1870;IMP;DE LA SABLERE;500;;S - Sols;500;P - Propriétaire;PBCQGZ;533077160;0 - Personnes morales non remarquables ;6540;SCI;ACTUALYS INVESTISSEMENT
40;0;312;TARNOS;;AK;1407;;;00082;B094;;ROND-POINT;500;;S - Sols;500;P - Propriétaire;PBC8ZM;824682835;0 - Personnes morales non remarquables ;5710;SAS;PHOENIX SPORTS CONSULTING
40;0;312;TARNOS;;AK;0517;0004;;00495;1255;RUE;FRANCISCO GOYA;501;;S - Sols;501;P - Propriétaire;PBBB9Q;552721565;5 - Office HLM;5599;SA;COMITE OUVRIER DU LOGEMENT
40;0;312;TARNOS;;AD;1092;;;00016;B020;;CASTAGNET;501;;L - Landes;501;P - Propriétaire;PBBQMH;379737752;0 - Personnes morales non remarquables ;5499;SARL;SARL SAINT JEAN
40;0;312;TARNOS;;AD;0337;;;00014;B018;;AU BOURG;502;;S - Sols;502;P - Propriétaire;PBBL6T;214003121;4 - Commune;7210;COM;COMMUNE DE TARNOS
40;0;312;TARNOS;;AD;1932;0032;;00378;0615;AV;SALVADOR ALLENDE;502;;S - Sols;502;P - Propriétaire;PBC6KZ;879731958;0 - Personnes morales non remarquables ;5710;SAS;FONCIERE BRISE LAMES 40
40;0;312;TARNOS;;AI;0572;0004;;00530;1460;AV;LENINE;502;;S - Sols;502;P - Propriétaire;PBBNRN;256400326;0 - Personnes morales non remarquables ;7353;SIVU;S I COM ADDUC EAU POTAB BOUCAU TARNOS
40;0;312;TARNOS;;AC;0816;0037;B;00499;1275;RUE;DU DOCTEUR GRONICH;510;;AB - Terrains à bâtir;510;P - Propriétaire;PBDCVR;914193156;0 - Personnes morales non remarquables ;5710;SAS;GDI
40;0;312;TARNOS;;AD;1930;0062;;00378;0615;AV;SALVADOR ALLENDE;510;;S - Sols;510;P - Propriétaire;PBC8WS;385008370;0 - Personnes morales non remarquables ;6540;SCI;LES CINQ I
40;0;312;TARNOS;;AH;0445;0004;;00464;1080;ALL;DE L'ECHARPE;515;;S - Sols;515;P - Propriétaire;PBDGM3;899569552;0 - Personnes morales non remarquables ;6540;SCI;SAINT JEAN
