Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
58;0;309;VILLAPOURCON;; A;0648;;;00198;B205;;SUR LA COMME;15700;;L - Landes;15700;P - Propriétaire;PBBF5S;319803755;0 - Personnes morales non remarquables ;6536;GFO;FRANCE FORETS 2
58;0;309;VILLAPOURCON;; C;2234;;;00060;B062;;BOIS LEGARE;15746;;L - Landes;15746;P - Propriétaire;PBCFL8;508390044;0 - Personnes morales non remarquables ;6536;GFO;CPB FORET
58;0;309;VILLAPOURCON;;AM;0010;;;00198;B205;;SUR LA COMME;15840;;BR - Futaies résineuses;15840;P - Propriétaire;PBBC8T;317685972;0 - Personnes morales non remarquables ;6536;GFO;DE MONTCHERU
58;0;309;VILLAPOURCON;; A;0029;;;00434;B447;;PETITE BROSSE;16270;;BT - Taillis simples;16270;P - Propriétaire;PBBF5S;319803755;0 - Personnes morales non remarquables ;6536;GFO;FRANCE FORETS 2
58;0;309;VILLAPOURCON;; A;0400;;;00033;B035;;BOIS DE L HATE;16280;;BR - Futaies résineuses;16280;P - Propriétaire;PBCKNZ;429019607;0 - Personnes morales non remarquables ;6536;GFO;GPT FORESTIER DE LA COMME DU BAULT
58;0;309;VILLAPOURCON;; E;0101;;;00492;B508;;PRE DU CHENE;16330;;L - Landes;16330;P - Propriétaire;PBCMBZ;822470126;0 - Personnes morales non remarquables ;6538;GFR;GROUPEMENT FONCIER RURAL DU HAUT DES CHAMPS
58;0;309;VILLAPOURCON;; E;1155;;;00461;B475;;LES PRATS;17070;;BR - Futaies résineuses;17070;P - Propriétaire;PBBMF8;441142841;0 - Personnes morales non remarquables ;6536;GFO;GROUPEMENT FORESTIER DU SAGITTAIRE
58;0;309;VILLAPOURCON;; C;0073;;;00357;B369;;LES MATHELINS;17370;;BR - Futaies résineuses;17370;P - Propriétaire;PBBQFB;225800010;3 - Département ;7220;DEPT;DEPARTEMENT DE LA NIEVRE
58;0;309;VILLAPOURCON;; F;0361;;;00265;B275;;LES FONTAINES;17400;;L - Landes;17400;P - Propriétaire;PBCNTC;815184833;0 - Personnes morales non remarquables ;6536;GFO;GROUPEMENT FORESTIER DES CHENAUX DE VILLAPOURCON
58;0;309;VILLAPOURCON;; E;1135;;;00114;B119;;CHAMP LAURIN;17520;;L - Landes;17520;P - Propriétaire;PBBVPG;441142841;0 - Personnes morales non remarquables ;6536;GFO;GROUPEMENT FORESTIER DU SAGITTAIRE
