Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
18;0;290;VOUZERON;;AH;0107;;;00084;B084;;LES NOUES;12600;;LB - Landes Boisées;12600;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
18;0;290;VOUZERON;;AE;0149;;;00053;B053;;FORET DOMANIALE DE VOUZERO;12600;;BR - Futaies résineuses;12600;Z - Gestion d’un bien de l’État ;P995WV;662043116;9 - Établissements publics ou organismes associés;4110;EPIC;OFFICE NATIONAL DES FORETS
18;0;290;VOUZERON;;AH;0107;;;00084;B084;;LES NOUES;12600;;LB - Landes Boisées;12600;Z - Gestion d’un bien de l’État ;P995WV;662043116;9 - Établissements publics ou organismes associés;4110;EPIC;OFFICE NATIONAL DES FORETS
18;0;290;VOUZERON;;AN;0133;;;00073;B073;;LES MARCELINS;12609;;BS - Taillis sous Futaies;12609;P - Propriétaire;PBCNW2;508130911;0 - Personnes morales non remarquables ;5710;SAS;LES CARMASSES
18;0;290;VOUZERON;;AE;0356;;;00053;B053;;FORET DOMANIALE DE VOUZERO;12727;;BR - Futaies résineuses;12727;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
18;0;290;VOUZERON;;AE;0356;;;00053;B053;;FORET DOMANIALE DE VOUZERO;12727;;BR - Futaies résineuses;12727;Z - Gestion d’un bien de l’État ;P995WV;662043116;9 - Établissements publics ou organismes associés;4110;EPIC;OFFICE NATIONAL DES FORETS
18;0;290;VOUZERON;;AI;0254;;;00018;B018;;LES BRULIS;12778;;P - Prés;12778;P - Propriétaire;PBBM3P;348488933;0 - Personnes morales non remarquables ;6540;SCI;LE GARENNE
18;0;290;VOUZERON;;AN;0238;;;00071;B071;;LA LOEUF DU HOUX;12815;;T - Terre;12815;P - Propriétaire;PBBBNR;211802905;4 - Commune;7210;COM;COMMUNE DE VOUZERON
18;0;290;VOUZERON;;AN;0045;;;00053;B053;;FORET DOMANIALE DE VOUZERO;12856;;BT - Taillis simples;12856;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
18;0;290;VOUZERON;;AN;0045;;;00053;B053;;FORET DOMANIALE DE VOUZERO;12856;;BT - Taillis simples;12856;Z - Gestion d’un bien de l’État ;P995WV;662043116;9 - Établissements publics ou organismes associés;4110;EPIC;OFFICE NATIONAL DES FORETS
