Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
974;4;418;SAINTE MARIE;;AY;0669;0043;;00585;0443;RUE;MICHEL ANGE;15430;;S - Sols;15430;P - Propriétaire;PBC265;492341664;0 - Personnes morales non remarquables ;6540;SCI;I A R  SAINTE MARIE
974;4;418;SAINTE MARIE;;AT;2129;;;00091;B355;;LES PAJOT;15572;;T - Terre;15572;P - Propriétaire;PBBVVV;452038805;0 - Personnes morales non remarquables ;5599;SA;CBO TERRITORIA
974;4;418;SAINTE MARIE;;AO;0646;;;00059;B195;;GRAND MOKA;15627;;PA - Pâtures ou Pâturages;15627;P - Propriétaire;PBBCWX;338509557;0 - Personnes morales non remarquables ;6534;GFA;GRAND MOKA  DE
974;4;418;SAINTE MARIE;;AT;0774;;;00081;B305;;LA REUNION SUD;15750;;T - Terre;15750;P - Propriétaire;PBBCWN;325023091;0 - Personnes morales non remarquables ;6534;GFA;GFA DU DOMAINE DE LA REUNION
974;4;418;SAINTE MARIE;;BC;0354;;;00052;B160;;GILLOT;15792;;S - Sols;15792;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
974;4;418;SAINTE MARIE;;BC;0354;;;00052;B160;;GILLOT;15792;;S - Sols;15792;Z - Gestion d’un bien de l’État ;PBCHZD;U14819128;0 - Personnes morales non remarquables ;5599;SA;AEROPORT DE LA REUNION ROLAND GARROS
974;4;418;SAINTE MARIE;;AT;0134;;;00092;B360;;LES PRINCES;15815;;T - Terre;15815;P - Propriétaire;PBBVVV;452038805;0 - Personnes morales non remarquables ;5599;SA;CBO TERRITORIA
974;4;418;SAINTE MARIE;;AE;0102;5004;;00171;0318;CR;N 9;15925;;S - Sols;15925;P - Propriétaire;PBBCV3;219740180;4 - Commune;7210;COM;COMMUNE DE SAINTE MARIE
974;4;418;SAINTE MARIE;;AO;0697;;;00059;B195;;GRAND MOKA;15930;;B - Bois;15930;P - Propriétaire;PBBCWX;338509557;0 - Personnes morales non remarquables ;6534;GFA;GRAND MOKA  DE
974;4;418;SAINTE MARIE;;AZ;0157;;;00056;B180;;GILLOT NORD;15938;;L - Landes;15938;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
974;4;418;SAINTE MARIE;;AZ;0157;;;00056;B180;;GILLOT NORD;15938;;L - Landes;15938;Z - Gestion d’un bien de l’État ;PBCHZD;U14819128;0 - Personnes morales non remarquables ;5599;SA;AEROPORT DE LA REUNION ROLAND GARROS
974;4;418;SAINTE MARIE;;AN;0051;;;00059;B195;;GRAND MOKA;16000;;L - Landes;16000;P - Propriétaire;PBBB46;239740012;1 - État ;7230;COLL;REGION REUNION
974;4;418;SAINTE MARIE;;AO;1950;5150;;00209;0062;CHE;FONTAINE;16059;;T - Terre;16059;P - Propriétaire;PBCZK8;U32087848;0 - Personnes morales non remarquables ;9220;ASS;ASSOCIATION SYNDICALE LIBRE DU LOTISSEMENT CAFE DE MOKA
974;4;418;SAINTE MARIE;;AK;0056;;;00024;B020;;BAGATELLE SUD;16060;;T - Terre;16060;P - Propriétaire;PBBCXR;310862131;0 - Personnes morales non remarquables ;5599;SA;SOCIETE ANONYME ADRIEN BELLIER
974;4;418;SAINTE MARIE;;AX;0497;0250;;00537;0401;RUE;HELENE BOUCHER;16064;;T - Terre;16064;P - Propriétaire;PBBB46;239740012;1 - État ;7230;COLL;REGION REUNION
974;4;418;SAINTE MARIE;;BC;0343;;;00112;B460;;RIVIERE DES PLUIES LES BAS;16065;;L - Landes;16065;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
974;4;418;SAINTE MARIE;;BC;0343;;;00112;B460;;RIVIERE DES PLUIES LES BAS;16065;;L - Landes;16065;Z - Gestion d’un bien de l’État ;PBCZ4L;130004575;9 - Établissements publics ou organismes associés;7160;ETAT;SERVICE NATIONAL D'INGENIERIE AEROPORTUAIRE
974;4;418;SAINTE MARIE;;AL;0009;;;00098;B390;;MONTE SANO LES HAUTS;16110;;L - Landes;16110;P - Propriétaire;PBBVVV;452038805;0 - Personnes morales non remarquables ;5599;SA;CBO TERRITORIA
