Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
22;0;384;UZEL;;AB;0447;0014;;00504;0071;PL;DU MARTRAY;54;;S - Sols;54;P - Propriétaire;PBDRJX;851526293;0 - Personnes morales non remarquables ;6540;SCI;SCI MERCAN
22;0;384;UZEL;;AB;0153;0014;;00507;0081;RUE;NEUVE;55;;S - Sols;55;P - Propriétaire;PBDJ5X;200067460;9 - Établissements publics ou organismes associés;7346;CCOM;CC LOUDEAC COMMUNAUTE - BRETAGNE CENTRE
22;0;384;UZEL;;AB;0169;0003;;00491;0024;RUE;AUX CHEVRES;56;;S - Sols;56;P - Propriétaire;PBB8NV;U28334570;0 - Personnes morales non remarquables ;9900;AUPM;SCP LE VERRE DANIEL ET MORILLE PIERRE NOTAIRES ASS
22;0;384;UZEL;;AB;0474;0015;;00496;0039;RUE;AU FIL;57;;S - Sols;57;P - Propriétaire;PBD8J2;924834211;0 - Personnes morales non remarquables ;6540;SCI;DU MONT BEL AIR
22;0;384;UZEL;;AB;0155;0012;;00507;0081;RUE;NEUVE;66;;S - Sols;66;P - Propriétaire;PBDJ5X;200067460;9 - Établissements publics ou organismes associés;7346;CCOM;CC LOUDEAC COMMUNAUTE - BRETAGNE CENTRE
22;0;384;UZEL;;AB;0418;0007;;00513;0098;PL;AUX POTS;68;;S - Sols;68;P - Propriétaire;PBDTBG;200077063;9 - Établissements publics ou organismes associés;7361;CCAS;CIAS LCBC
22;0;384;UZEL;;ZE;0144;;;00423;B428;;LE ROCHER;69;;AB - Terrains à bâtir;69;P - Propriétaire;PBB7TL;212203848;4 - Commune;7210;COM;COMMUNE DE UZEL
22;0;384;UZEL;;AB;0104;0013;;00497;0042;RUE;DE LA GARE;70;;S - Sols;70;P - Propriétaire;PBDHVT;819347733;0 - Personnes morales non remarquables ;6540;SCI;BVH
22;0;384;UZEL;;AB;0632;0001;;00511;0092;RUE;DU PARC MAIL;70;;S - Sols;70;P - Propriétaire;PBB7TL;212203848;4 - Commune;7210;COM;COMMUNE DE UZEL
22;0;384;UZEL;;AB;0513;;;00508;0084;RUE;NOTRE DAME;71;;J - Jardins;71;P - Propriétaire;PBB7TL;212203848;4 - Commune;7210;COM;COMMUNE DE UZEL
22;0;384;UZEL;;AB;0162;0010;;00507;0081;RUE;NEUVE;72;;S - Sols;72;P - Propriétaire;PBDJ5X;200067460;9 - Établissements publics ou organismes associés;7346;CCOM;CC LOUDEAC COMMUNAUTE - BRETAGNE CENTRE
22;0;384;UZEL;;AB;0059;;;00511;0092;RUE;DU PARC MAIL;74;;S - Sols;74;P - Propriétaire;PBB7TL;212203848;4 - Commune;7210;COM;COMMUNE DE UZEL
22;0;384;UZEL;;ZE;0200;;;00015;B015;;LE CHAMP BERTRAND;76;;S - Sols;76;P - Propriétaire;PBDJ5X;200067460;9 - Établissements publics ou organismes associés;7346;CCOM;CC LOUDEAC COMMUNAUTE - BRETAGNE CENTRE
22;0;384;UZEL;;AB;0175;0002;;00491;0024;RUE;AUX CHEVRES;77;;S - Sols;77;P - Propriétaire;PBCB2C;447870544;0 - Personnes morales non remarquables ;6540;SCI;JLG
22;0;384;UZEL;;AB;0511;;;00508;0084;RUE;NOTRE DAME;77;;S - Sols;77;P - Propriétaire;PBDS5R;878372184;0 - Personnes morales non remarquables ;6599;SC;SCI DES TISSERANDS IMMOBILIER
22;0;384;UZEL;;AB;0362;;;00566;0079;RUE;DE LA MOTTE IGUET;78;;L - Landes;78;P - Propriétaire;PBB7TL;212203848;4 - Commune;7210;COM;COMMUNE DE UZEL
22;0;384;UZEL;;AB;0189;5321;;00504;0071;PL;DU MARTRAY;80;;S - Sols;80;P - Propriétaire;PBB7TL;212203848;4 - Commune;7210;COM;COMMUNE DE UZEL
22;0;384;UZEL;; B;0630;;;00283;B285;;LE PAS TRANCHANT;80;;S - Sols;80;P - Propriétaire;PBB7TL;212203848;4 - Commune;7210;COM;COMMUNE DE UZEL
22;0;384;UZEL;;AB;0514;;;00498;0045;RUE;DE GOUEE;80;;S - Sols;80;P - Propriétaire;PBBB5W;222200016;3 - Département ;7220;DEPT;DEPARTEMENT DES COTES D'ARMOR
22;0;384;UZEL;;AB;0058;;;00011;B011;;LE CALVAIRE;81;;L - Landes;81;P - Propriétaire;PBB7QL;U26528320;0 - Personnes morales non remarquables ;9900;AUPM;ASS JEANNE D'ARC D'UZEL
22;0;384;UZEL;;AB;0060;;;00511;0092;RUE;DU PARC MAIL;86;;S - Sols;86;P - Propriétaire;PBB7TL;212203848;4 - Commune;7210;COM;COMMUNE DE UZEL
22;0;384;UZEL;;AB;0407;0006;;00504;0071;PL;DU MARTRAY;87;;S - Sols;87;P - Propriétaire;PBB9GM;428984868;0 - Personnes morales non remarquables ;6540;SCI;SCI GUENEE
22;0;384;UZEL;;ZI;0203;;;00100;B100;;LE CLOS DES HAIES;90;;T - Terre;90;P - Propriétaire;PBB7TL;212203848;4 - Commune;7210;COM;COMMUNE DE UZEL
22;0;384;UZEL;;AB;0201;0013;;00494;0033;RUE;DE L EGLISE;92;;S - Sols;92;P - Propriétaire;PBB7TL;212203848;4 - Commune;7210;COM;COMMUNE DE UZEL
22;0;384;UZEL;;AB;0129;;;00516;0109;RUE;DE LA RABINE;95;;J - Jardins;95;P - Propriétaire;PBDJ5X;200067460;9 - Établissements publics ou organismes associés;7346;CCOM;CC LOUDEAC COMMUNAUTE - BRETAGNE CENTRE
