Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
83;0;144;LA VALETTE DU VAR;;AZ;0162;;;00108;B024;;LES FOURCHES;1022;;S - Sols;1022;P - Propriétaire;PBB6C4;228300018;3 - Département ;7220;DEPT;DEPARTEMENT DU VAR
83;0;144;LA VALETTE DU VAR;;BP;0013;;;00129;B045;;VALETTE VIEILLE;1025;;L - Landes;1025;P - Propriétaire;PBBM6M;443963582;0 - Personnes morales non remarquables ;6540;SCI;DE TOURRIS
83;0;144;LA VALETTE DU VAR;;AD;0230;;;00090;B006;;BOUTTUEN;1031;;L - Landes;1031;P - Propriétaire;PBK8SL;U33524384;0 - Personnes morales non remarquables ;9900;AUPM;INDIVISAIRES 144 AD230
83;0;144;LA VALETTE DU VAR;;BE;0052;;;00117;B033;;LE PONT;1032;;S - Sols;1032;P - Propriétaire;PBBMXK;334692001;0 - Personnes morales non remarquables ;5710;SAS;DENISET SA
83;0;144;LA VALETTE DU VAR;;AV;0007;;;00099;B015;;COUPIANE;1039;;S - Sols;1039;P - Propriétaire;PBGGMB;479904732;5 - Office HLM;4140;EPIC;OFFICE PUBLIC DE L'HABITAT DU VAR
83;0;144;LA VALETTE DU VAR;;AT;0183;0091;;00144;0032;RUE;ANDRE AMPERE;1040;;S - Sols;1040;P - Propriétaire;PBJCFK;819864398;0 - Personnes morales non remarquables ;6540;SCI;SENINO
83;0;144;LA VALETTE DU VAR;;BP;0115;2311;;00419;0887;RTE;DE TOURRIS;1042;;S - Sols;1042;P - Propriétaire;PBJV85;824960959;0 - Personnes morales non remarquables ;5710;SAS;JMCG
83;0;144;LA VALETTE DU VAR;;AZ;0007;0122;;00343;0665;AV;DU ONZE NOVEMBRE;1043;;S - Sols;1043;S - Syndic de copropriété;PBCV6T;317928018;0 - Personnes morales non remarquables ;5710;SAS;CABINET AZUR PROVENCE
83;0;144;LA VALETTE DU VAR;;AW;0026;;;00019;A055;RES;LA COUPIANE;1048;;S - Sols;1048;S - Syndic de copropriété;PBBMRM;308174523;0 - Personnes morales non remarquables ;5710;SAS;FONCIA TOULON
83;0;144;LA VALETTE DU VAR;;BM;0130;0054;;00165;0104;CHE;DE LA CALADETTE;1055;;BS - Taillis sous Futaies;1055;P - Propriétaire;PBKGTP;885224055;0 - Personnes morales non remarquables ;6540;SCI;SCI PARADIS
83;0;144;LA VALETTE DU VAR;;BA;0284;;;00042;A091;;LES MUFLIERS QU LES CRAUS;1058;;S - Sols;1058;G - Gérant, mandataire, gestionnaire;PBBMZ5;649502416;0 - Personnes morales non remarquables ;5710;SAS;FONCIA SOGIM
83;0;144;LA VALETTE DU VAR;;AX;0414;9007;;00194;0208;AV;LA COUPIANE;1063;;S - Sols;1063;P - Propriétaire;PBBBNP;218301448;4 - Commune;7210;COM;COMMUNE DE LA VALETTE DU VAR
83;0;144;LA VALETTE DU VAR;;AK;0001;;;00109;B025;;FUMEOU;1063;;L - Landes;1063;P - Propriétaire;PBHGL2;248300543;9 - Établissements publics ou organismes associés;7344;MET;METROPOLE TOULON-PROVENCE-MEDITERRANEE
83;0;144;LA VALETTE DU VAR;;AO;0057;;;00094;B010;;CHATEAU REDON;1070;;AG - Terrains d’agrément;1070;P - Propriétaire;PBBT7T;401749528;0 - Personnes morales non remarquables ;6540;SCI;IMPACT
83;0;144;LA VALETTE DU VAR;;BN;0141;0601;;00419;0887;RTE;DE TOURRIS;1083;;L - Landes;1083;P - Propriétaire;PBHXP5;U19805310;0 - Personnes morales non remarquables ;9220;ASS;LES RESTANQUES DES FAVIERES
83;0;144;LA VALETTE DU VAR;;AP;0155;9002;;00188;0172;RUE;DES COMMANDOS D AFRIQUE;1092;;S - Sols;1092;P - Propriétaire;PBBNJW;343609608;0 - Personnes morales non remarquables ;6540;SCI;JEES
83;0;144;LA VALETTE DU VAR;;AH;0439;;;00168;0107;CHE;DE LA CALABRO;1093;;S - Sols;1093;P - Propriétaire;PBKBBJ;U30845391;0 - Personnes morales non remarquables ;9110;SYCO;SYNDICAT DES COPROPRIETAIRES DE LA VALETTE LE PARC DE LA CAL
83;0;144;LA VALETTE DU VAR;;BM;0145;0054;;00165;0104;CHE;DE LA CALADETTE;1100;;BS - Taillis sous Futaies;1100;P - Propriétaire;PBJ8QQ;889114732;0 - Personnes morales non remarquables ;5499;SARL;LES FAVIERES
83;0;144;LA VALETTE DU VAR;;AX;0044;0197;;00402;0832;AV;VICTOR HUGO;1110;;S - Sols;1110;P - Propriétaire;PBB6SC;326020716;0 - Personnes morales non remarquables ;6540;SCI;DE PISTOYE
83;0;144;LA VALETTE DU VAR;;AC;0007;;;00087;B003;;BAUDOUVIN;1114;;T - Terre;1114;P - Propriétaire;PBBBNP;218301448;4 - Commune;7210;COM;COMMUNE DE LA VALETTE DU VAR
83;0;144;LA VALETTE DU VAR;;AY;0024;;;00099;B015;;COUPIANE;1115;;T - Terre;1115;P - Propriétaire;PBBBNP;218301448;4 - Commune;7210;COM;COMMUNE DE LA VALETTE DU VAR
83;0;144;LA VALETTE DU VAR;;AC;0235;;;00397;0814;RTE;DEPARTEMENTALE 46;1120;;L - Landes;1120;P - Propriétaire;PBB6C4;228300018;3 - Département ;7220;DEPT;DEPARTEMENT DU VAR
83;0;144;LA VALETTE DU VAR;;AB;0103;;;00087;B003;;BAUDOUVIN;1122;;BT - Taillis simples;1122;P - Propriétaire;PBHGL2;248300543;9 - Établissements publics ou organismes associés;7344;MET;METROPOLE TOULON-PROVENCE-MEDITERRANEE
83;0;144;LA VALETTE DU VAR;;AP;0301;0130;;00598;0541;AV;JACQUELINE AURIOL;1127;;S - Sols;1127;P - Propriétaire;PBB8S5;347726812;0 - Personnes morales non remarquables ;6521;SCPI;NOTAPIERRE
83;0;144;LA VALETTE DU VAR;;AK;0190;0309;;00353;0690;CHE;DU PARTEGAL;1128;;T - Terre;1128;P - Propriétaire;PBBMVR;775672124;0 - Personnes morales non remarquables ;9230;ASS;UNION DES BLESSES DE LA FACE ET LA TETE
83;0;144;LA VALETTE DU VAR;;AZ;0123;;;00103;B019;;LES ESPALUNS;1131;;S - Sols;1131;G - Gérant, mandataire, gestionnaire;PBBMRM;308174523;0 - Personnes morales non remarquables ;5710;SAS;FONCIA TOULON
83;0;144;LA VALETTE DU VAR;;BK;0155;;;00122;B038;;SAINT JOSEPH;1133;;L - Landes;1133;P - Propriétaire;PBB6C4;228300018;3 - Département ;7220;DEPT;DEPARTEMENT DU VAR
83;0;144;LA VALETTE DU VAR;;BD;0023;0332;;00142;0030;AV;ANATOLE FRANCE;1138;;S - Sols;1138;P - Propriétaire;PBJHDF;821606035;0 - Personnes morales non remarquables ;6540;SCI;SCI VERA
83;0;144;LA VALETTE DU VAR;;AZ;0192;9003;;00334;0651;;NOUVELLE ROUTE NICE;1139;;S - Sols;1139;P - Propriétaire;PBHNR9;789998416;0 - Personnes morales non remarquables ;6540;SCI;SCI JJL
83;0;144;LA VALETTE DU VAR;;AN;0313;0820;;00327;0631;AV;DES MOULIERES;1147;;AG - Terrains d’agrément;1147;P - Propriétaire;PBJ8FW;851800052;0 - Personnes morales non remarquables ;5710;SAS;JENY
83;0;144;LA VALETTE DU VAR;;BK;0125;;;00115;B031;;LES ORTS;1148;;S - Sols;1148;S - Syndic de copropriété;PBKC7D;851818963;0 - Personnes morales non remarquables ;5710;SAS;SUD GESTION IMMOBILIER
83;0;144;LA VALETTE DU VAR;;AN;0299;;;00113;B029;;LES MOULIERES;1149;;T - Terre;1149;P - Propriétaire;PBJ8FW;851800052;0 - Personnes morales non remarquables ;5710;SAS;JENY
83;0;144;LA VALETTE DU VAR;;AZ;0125;;;00103;B019;;LES ESPALUNS;1162;;S - Sols;1162;G - Gérant, mandataire, gestionnaire;PBBMRM;308174523;0 - Personnes morales non remarquables ;5710;SAS;FONCIA TOULON
83;0;144;LA VALETTE DU VAR;;AP;0159;0115;;00422;0895;AV;DE L UNIVERSITE;1166;;S - Sols;1166;P - Propriétaire;PBB8T3;392102091;0 - Personnes morales non remarquables ;6540;SCI;CHALAYE
83;0;144;LA VALETTE DU VAR;;BI;0062;;;00223;0268;RUE;ERNEST BAUCHIERE;1168;;S - Sols;1168;S - Syndic de copropriété;PBCBW6;484957766;0 - Personnes morales non remarquables ;5710;SAS;ROYAL IMMO
83;0;144;LA VALETTE DU VAR;;BI;0402;;;00115;B031;;LES ORTS;1175;;S - Sols;1175;P - Propriétaire;PBHXVN;U27532322;0 - Personnes morales non remarquables ;9220;ASS;LA RIVIERE
83;0;144;LA VALETTE DU VAR;;AB;0086;;;00087;B003;;BAUDOUVIN;1177;;T - Terre;1177;P - Propriétaire;PBHGL2;248300543;9 - Établissements publics ou organismes associés;7344;MET;METROPOLE TOULON-PROVENCE-MEDITERRANEE
83;0;144;LA VALETTE DU VAR;;BB;0168;0425;;00148;0048;AV;ARISTIDE BRIAND;1179;;S - Sols;1179;P - Propriétaire;PBBBNP;218301448;4 - Commune;7210;COM;COMMUNE DE LA VALETTE DU VAR
83;0;144;LA VALETTE DU VAR;;BA;0334;;;00310;0593;AV;LOUIS IMBERT;1180;;S - Sols;1180;P - Propriétaire;PBBBDT;U27835923;0 - Personnes morales non remarquables ;9900;AUPM;ASS SYND LIBRE DES PROP DU GP D HAB LES BARTAVELLES
83;0;144;LA VALETTE DU VAR;;AZ;0154;9004;;00248;0405;CHE;GABRIEL VENTRE;1181;;S - Sols;1181;N - Nu-propriétaire ;PBJN8V;838653145;0 - Personnes morales non remarquables ;6540;SCI;3D LA VALETTE
83;0;144;LA VALETTE DU VAR;;AT;0151;0090;;00628;0487;RUE;HERMES;1181;;S - Sols;1181;P - Propriétaire;P9952W;552046484;5 - Office HLM;5699;SA;CDC HABITAT SOCIAL SOCIETE ANONYME D'HABITATIONS A LOYER MOD
83;0;144;LA VALETTE DU VAR;;AZ;0154;9004;;00248;0405;CHE;GABRIEL VENTRE;1181;;S - Sols;1181;U - Usufruitier ;PBJN8T;301854154;0 - Personnes morales non remarquables ;5710;SAS;SA DELESSE
83;0;144;LA VALETTE DU VAR;;AV;0015;;;00099;B015;;COUPIANE;1182;;T - Terre;1182;P - Propriétaire;PBHGL2;248300543;9 - Établissements publics ou organismes associés;7344;MET;METROPOLE TOULON-PROVENCE-MEDITERRANEE
83;0;144;LA VALETTE DU VAR;;BE;0070;0045;;00243;0390;AV;GABRIEL AMORETTI;1185;;S - Sols;1185;G - Gérant, mandataire, gestionnaire;PBBMB6;418959474;0 - Personnes morales non remarquables ;5499;SARL;FRANCE TRANSACTIONS
83;0;144;LA VALETTE DU VAR;;BD;0022;0300;;00142;0030;AV;ANATOLE FRANCE;1195;;S - Sols;1195;P - Propriétaire;PBJHDF;821606035;0 - Personnes morales non remarquables ;6540;SCI;SCI VERA
83;0;144;LA VALETTE DU VAR;; B;4023;;;00104;B020;;LES FAVIERES;1202;;AB - Terrains à bâtir;1202;P - Propriétaire;PBKCXW;878562206;0 - Personnes morales non remarquables ;5710;SAS;SCCV LA CERISAIE
83;0;144;LA VALETTE DU VAR;;AK;0157;0518;;00241;0385;CHE;DU FUMEOU;1205;;S - Sols;1205;P - Propriétaire;PBJPQ4;837562958;0 - Personnes morales non remarquables ;5202;SNC;FUMEOU
83;0;144;LA VALETTE DU VAR;;AZ;0078;;;00103;B019;;LES ESPALUNS;1210;;S - Sols;1210;P - Propriétaire;P9980Y;384560942;0 - Personnes morales non remarquables ;5599;SA;LEROY MERLIN FRANCE
83;0;144;LA VALETTE DU VAR;;BA;0355;0198;;00310;0593;AV;LOUIS IMBERT;1219;;S - Sols;1219;P - Propriétaire;PBGGMB;479904732;5 - Office HLM;4140;EPIC;OFFICE PUBLIC DE L'HABITAT DU VAR
83;0;144;LA VALETTE DU VAR;;AD;0590;0228;;00158;0082;AV;BEL HORIZON;1225;;S - Sols;1225;P - Propriétaire;PBHWFP;799115167;0 - Personnes morales non remarquables ;6540;SCI;ONYX
83;0;144;LA VALETTE DU VAR;;AC;0164;;;00106;B022;;FONTAINE JEANNE;1251;;S - Sols;1251;P - Propriétaire;PBCDDP;308365477;0 - Personnes morales non remarquables ;5710;SAS;DOMAINE SAINTE-CLAIRE LE CHATEAU
83;0;144;LA VALETTE DU VAR;;BA;0413;0398;;00343;0665;AV;DU ONZE NOVEMBRE;1252;;S - Sols;1252;P - Propriétaire;PBB3FV;719500696;0 - Personnes morales non remarquables ;5710;SAS;DURNEY SA
83;0;144;LA VALETTE DU VAR;;AL;0249;;;00116;B032;;PIERASCAS;1254;;S - Sols;1254;P - Propriétaire;PBJ6HN;U30151228;0 - Personnes morales non remarquables ;9220;ASS;ASSOCIATION SYNDICALE LIBRE DU LOTISSEMENT SAINT JEAN DE PIE
83;0;144;LA VALETTE DU VAR;;BE;0050;;;00117;B033;;LE PONT;1256;;AG - Terrains d’agrément;1256;P - Propriétaire;PBBBNP;218301448;4 - Commune;7210;COM;COMMUNE DE LA VALETTE DU VAR
83;0;144;LA VALETTE DU VAR;;AZ;0205;;;00108;B024;;LES FOURCHES;1257;;S - Sols;1257;P - Propriétaire;PBK5F2;402382352;0 - Personnes morales non remarquables ;6540;SCI;VICTOIRE
83;0;144;LA VALETTE DU VAR;;AT;0150;0100;;00628;0487;RUE;HERMES;1257;;S - Sols;1257;S - Syndic de copropriété;PBHV58;U16376814;0 - Personnes morales non remarquables ;9110;SYCO;CABINET JOMEL
83;0;144;LA VALETTE DU VAR;;AP;0092;;;00094;B010;;CHATEAU REDON;1262;;AG - Terrains d’agrément;1262;P - Propriétaire;PBB7T8;338562143;6 - Personnes morales représentant des sociétés d’économie mixte;5515;SEM;SEM EXPANSION DE LA VALETTE
83;0;144;LA VALETTE DU VAR;;AL;0237;;;00098;B014;;LE COUDON;1264;;S - Sols;1264;P - Propriétaire;PBHVXZ;U27523243;0 - Personnes morales non remarquables ;9110;SYCO;ASSOCIATION SYNDICALE LIBRE DU LOTISSEMENT LES TERRASSES DE
