Département;Code Direction;Code Commune;Nom de la commune;Préfixe;Section;N° plan;N° voirie;Indice de répétition;Code voie MAJIC;Code voie Rivoli;Nature voie;Nom voie;Contenance;SUF;Nature culture;Contenance.1;Code droit - par;N° Majic - par;N° SIREN - par;Groupe personne - par;Forme juridique - par;Forme juridique abrégée - par;Dénomination - par
57;0;743;WALTEMBOURG;;01;0194;;;00003;B003;;BIRKENFELD;75;;T - Terre;75;Z - Gestion d’un bien de l’État ;PBD647;U15705408;1 - État ;7171;ETAT;DIR EST - CELLULE GESTION DU DOMAINE PUBLIC
57;0;743;WALTEMBOURG;;02;0128;;;00007;B007;;VILLAGE;77;;S - Sols;77;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;02;0132;;;00007;B007;;VILLAGE;83;;S - Sols;83;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;02;0101;;;00007;B007;;VILLAGE;84;;S - Sols;84;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;02;0099;;;00007;B007;;VILLAGE;88;;S - Sols;88;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;03;0276;;;00004;B004;;ERLENFELD;89;;T - Terre;89;P - Propriétaire;PBD5HP;225700012;3 - Département ;7220;DEPT;DEPARTEMENT DE LA MOSELLE
57;0;743;WALTEMBOURG;;02;0075;;;00007;B007;;VILLAGE;90;;S - Sols;90;P - Propriétaire;PBB3S6;225700012;3 - Département ;7220;DEPT;DEPARTEMENT DE LA MOSELLE
57;0;743;WALTEMBOURG;;02;0129;;;00007;B007;;VILLAGE;91;;S - Sols;91;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;02;0114;;;00007;B007;;VILLAGE;96;;S - Sols;96;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;01;0105;;;00003;B003;;BIRKENFELD;98;;S - Sols;98;P - Propriétaire;PBBVNB;U22642366;0 - Personnes morales non remarquables ;9900;AUPM;MINISTERE DE L EQUIPEMENT
57;0;743;WALTEMBOURG;;01;0162;;;00019;B012;;KIRSCHBAUM;99;;AB - Terrains à bâtir;99;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
57;0;743;WALTEMBOURG;;01;0162;;;00019;B012;;KIRSCHBAUM;99;;AB - Terrains à bâtir;99;Z - Gestion d’un bien de l’État ;PBD647;U15705408;1 - État ;7171;ETAT;DIR EST - CELLULE GESTION DU DOMAINE PUBLIC
57;0;743;WALTEMBOURG;;02;0163;;;00007;B007;;VILLAGE;100;;S - Sols;100;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;02;0213;;;00007;B007;;VILLAGE;102;;T - Terre;102;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;02;0207;;;00018;0190;RUE;SAINT JEAN;115;;S - Sols;115;P - Propriétaire;PBBVNB;U22642366;0 - Personnes morales non remarquables ;9900;AUPM;MINISTERE DE L EQUIPEMENT
57;0;743;WALTEMBOURG;;02;0290;;;00007;B007;;VILLAGE;116;;L - Landes;116;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;02;0133;;;00007;B007;;VILLAGE;133;;S - Sols;133;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;01;0136;;;00001;B001;;AERODROME;145;;S - Sols;145;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
57;0;743;WALTEMBOURG;;01;0136;;;00001;B001;;AERODROME;145;;S - Sols;145;Z - Gestion d’un bien de l’État ;PBFZSL;110090016;1 - État ;7113;ETAT;MINISTERE DES ARMEES
57;0;743;WALTEMBOURG;;01;0131;;;00003;B003;;BIRKENFELD;148;;S - Sols;148;P - Propriétaire;PBBVNB;U22642366;0 - Personnes morales non remarquables ;9900;AUPM;MINISTERE DE L EQUIPEMENT
57;0;743;WALTEMBOURG;;02;0319;;;00007;B007;;VILLAGE;150;;S - Sols;150;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;02;0288;;;00007;B007;;VILLAGE;154;;L - Landes;154;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;01;0198;;;00003;B003;;BIRKENFELD;178;;T - Terre;178;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
57;0;743;WALTEMBOURG;;01;0198;;;00003;B003;;BIRKENFELD;178;;T - Terre;178;Z - Gestion d’un bien de l’État ;PBD647;U15705408;1 - État ;7171;ETAT;DIR EST - CELLULE GESTION DU DOMAINE PUBLIC
57;0;743;WALTEMBOURG;;02;0211;;;00007;B007;;VILLAGE;192;;S - Sols;192;P - Propriétaire;PBBVNB;U22642366;0 - Personnes morales non remarquables ;9900;AUPM;MINISTERE DE L EQUIPEMENT
57;0;743;WALTEMBOURG;;02;0152;;;00007;B007;;VILLAGE;202;;S - Sols;202;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;03;0177;;;00020;B013;;TELEGRAPHE;214;;S - Sols;214;P - Propriétaire;PBBTV4;215707431;4 - Commune;7210;COM;COMMUNE DE WALTEMBOURG
57;0;743;WALTEMBOURG;;03;0274;;;00004;B004;;ERLENFELD;215;;T - Terre;215;P - Propriétaire;PBD5HP;225700012;3 - Département ;7220;DEPT;DEPARTEMENT DE LA MOSELLE
57;0;743;WALTEMBOURG;;01;0178;;;00019;B012;;KIRSCHBAUM;219;;T - Terre;219;P - Propriétaire;P99999;U23691569;1 - État ;7113;ETAT;ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT
57;0;743;WALTEMBOURG;;01;0178;;;00019;B012;;KIRSCHBAUM;219;;T - Terre;219;Z - Gestion d’un bien de l’État ;PBD647;U15705408;1 - État ;7171;ETAT;DIR EST - CELLULE GESTION DU DOMAINE PUBLIC
